# bin	classification	reason	lineage	lineage scores	superkingdom	phylum	class	order	family	genus	species
Bin_185-contigs.fa	taxid assigned	based on 2/9 ORFs	1;131567;2759;2698737;33634;2696291;2836;33849;33850;33851;33852;2857;303405	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.52;0.52;0.52;0.52	Eukaryota: 1.00	Bacillariophyta: 1.00	Bacillariophyceae: 1.00	Bacillariales: 0.52	Bacillariaceae: 0.52	Nitzschia: 0.52	Nitzschia inconspicua: 0.52
Bin_186-contigs.fa	taxid assigned	based on 3112/3325 ORFs	1;131567;2;1783257;74201;203494;48461;134621;1032526;2638824;2024890	1.00;1.00;1.00;0.78;0.75;0.54;0.54;0.53;0.53;0.53;0.53	Bacteria: 1.00	Verrucomicrobia: 0.75	Verrucomicrobiae: 0.54	Verrucomicrobiales: 0.54	Verrucomicrobia subdivision 3: 0.53	Pedosphaera: 0.53	Pedosphaera sp.: 0.53
Bin_187-contigs.fa	taxid assigned	based on 1655/1701 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;0.98;0.98;0.94;0.94;0.93;0.34;0.34	Bacteria: 0.98	Actinobacteria: 0.94	Actinomycetia: 0.93	NA	NA	NA	Actinobacteria bacterium: 0.34
Bin_188-contigs.fa	taxid assigned (1/2)	based on 2/3 ORFs	1;131567;2;1783270;68336;976;1853228	1.00;1.00;0.51;0.51;0.51;0.51;0.51	Bacteria: 0.51	Bacteroidetes: 0.51	Chitinophagia: 0.51	no support	no support	no support	no support
Bin_188-contigs.fa	taxid assigned (2/2)	based on 2/3 ORFs	1;131567;2157;28890;115531;2026739	1.00;1.00;0.49;0.49;0.49;0.49	Archaea: 0.49	Euryarchaeota: 0.49	NA	NA	NA	NA	Euryarchaeota archaeon: 0.49
Bin_189-contigs.fa	taxid assigned	based on 3907/4054 ORFs	1;131567;2;1783257;74201	1.00;1.00;1.00;0.91;0.91	Bacteria: 1.00	Verrucomicrobia: 0.91	no support	no support	no support	no support	no support
Bin_19-contigs.fa	no taxid assigned	no hits to database
Bin_190-contigs.fa	taxid assigned	based on 2186/2271 ORFs	1;131567;2;1783270;68336;976;117743;200644;49546;61432;1871037	1.00;0.99;0.99;0.78;0.78;0.78;0.64;0.62;0.59;0.32;0.32	Bacteria: 0.99	Bacteroidetes: 0.78	Flavobacteriia: 0.64	Flavobacteriales: 0.62	Flavobacteriaceae: 0.59	NA	Flavobacteriaceae bacterium: 0.32
Bin_191-contigs.fa	taxid assigned	based on 1/6 ORFs	1;131567;2;1224;28216;80840;75682;29580;2610881;1871054	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Proteobacteria: 1.00	Betaproteobacteria: 1.00	Burkholderiales: 1.00	Oxalobacteraceae: 1.00	Janthinobacterium: 1.00	Janthinobacterium sp.: 1.00
Bin_192-contigs.fa	taxid assigned (1/2)	based on 11749/12211 ORFs	1;131567;2;1224;1236;135613;1046;53452;61598	1.00;1.00;1.00;0.98;0.98;0.98;0.98;0.45;0.45	Bacteria: 1.00	Proteobacteria: 0.98	Gammaproteobacteria: 0.98	Chromatiales: 0.98	Chromatiaceae: 0.98	Lamprocystis: 0.45	Lamprocystis purpurea: 0.45
Bin_192-contigs.fa	taxid assigned (2/2)	based on 11749/12211 ORFs	1;131567;2;1224;1236;135613;1046;53392;1166950	1.00;1.00;1.00;0.98;0.98;0.98;0.98;0.50;0.50	Bacteria: 1.00	Proteobacteria: 0.98	Gammaproteobacteria: 0.98	Chromatiales: 0.98	Chromatiaceae: 0.98	Thiodictyon: 0.50	Candidatus Thiodictyon syntrophicum: 0.50
Bin_193-contigs.fa	no taxid assigned	no hits to database
Bin_194-contigs.fa	taxid assigned	based on 1/36 ORFs	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;72037;6830;116569;116570;6833;88013;88014;88015	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Eukaryota: 1.00	Arthropoda: 1.00	Hexanauplia: 1.00	Calanoida: 1.00	Temoridae: 1.00	Eurytemora: 1.00	Eurytemora affinis: 1.00
Bin_195-contigs.fa	taxid assigned	based on 4906/5216 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.98;0.80;0.80;0.78	Bacteria: 0.98	Bacteroidetes: 0.78	no support	no support	no support	no support	no support
Bin_196-contigs.fa	taxid assigned	based on 104/210 ORFs	1;131567;2	1.00;0.91;0.38	Bacteria: 0.38	no support	no support	no support	no support	no support	no support
Bin_197-contigs.fa	taxid assigned	based on 1/1 ORFs	1;131567;2;1783257;74201;417295;2026799	1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Verrucomicrobia: 1.00	NA	NA	NA	NA	Verrucomicrobia bacterium: 1.00
Bin_198-contigs.fa	taxid assigned	based on 204/430 ORFs	1;131567;2	1.00;0.73;0.55	Bacteria: 0.55	no support	no support	no support	no support	no support	no support
Bin_199-contigs.fa	taxid assigned (1/2)	based on 3199/4167 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.47;0.47;0.47;0.47;0.47;0.47;0.46;0.46	Viruses: 0.47	Uroviricota: 0.47	Caudoviricetes: 0.47	Caudovirales: 0.47	NA	NA	uncultured Caudovirales phage: 0.46
Bin_199-contigs.fa	taxid assigned (2/2)	based on 3199/4167 ORFs	1;131567;2	1.00;0.42;0.37	Bacteria: 0.37	no support	no support	no support	no support	no support	no support
Bin_2-contigs.fa	taxid assigned	based on 203/459 ORFs	1;131567;2	1.00;0.63;0.46	Bacteria: 0.46	no support	no support	no support	no support	no support	no support
Bin_20-contigs.fa	taxid assigned	based on 2407/3471 ORFs	1;131567;2;1224;28211	1.00;0.86;0.82;0.34;0.30	Bacteria: 0.82	Proteobacteria: 0.34	Alphaproteobacteria: 0.30	no support	no support	no support	no support
Bin_200-contigs.fa	taxid assigned	based on 5990/6095 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.98;0.90;0.87;0.50;0.50	Bacteria: 1.00	Actinobacteria: 0.90	Actinomycetia: 0.87	NA	NA	NA	Actinobacteria bacterium: 0.50
Bin_201-contigs.fa	taxid assigned	based on 625/1433 ORFs	1;131567;2	1.00;0.59;0.47	Bacteria: 0.47	no support	no support	no support	no support	no support	no support
Bin_202-contigs.fa	taxid assigned	based on 1828/3762 ORFs	1;131567;2;1224;1236;135613;1046	1.00;0.91;0.80;0.67;0.60;0.59;0.57	Bacteria: 0.80	Proteobacteria: 0.67	Gammaproteobacteria: 0.60	Chromatiales: 0.59	Chromatiaceae: 0.57	no support	no support
Bin_203-contigs.fa	taxid assigned (1/2)	based on 7/9 ORFs	1;131567;2;1224;81684;1977087	1.00;1.00;1.00;0.93;0.32;0.32	Bacteria: 1.00	Proteobacteria: 0.93	NA	NA	NA	NA	Proteobacteria bacterium: 0.32
Bin_203-contigs.fa	taxid assigned (2/2)	based on 7/9 ORFs	1;131567;2;1224;28211	1.00;1.00;1.00;0.93;0.42	Bacteria: 1.00	Proteobacteria: 0.93	Alphaproteobacteria: 0.42	no support	no support	no support	no support
Bin_204-contigs.fa	taxid assigned	based on 144/190 ORFs	1;131567;2;1224;1236;135618	1.00;0.94;0.92;0.56;0.42;0.35	Bacteria: 0.92	Proteobacteria: 0.56	Gammaproteobacteria: 0.42	Methylococcales: 0.35	no support	no support	no support
Bin_205-contigs.fa	taxid assigned	based on 2753/2970 ORFs	1;131567;2;1783270;68336;976	1.00;0.98;0.98;0.87;0.87;0.87	Bacteria: 0.98	Bacteroidetes: 0.87	no support	no support	no support	no support	no support
Bin_206-contigs.fa	taxid assigned (1/2)	based on 114/397 ORFs	1;131567;2759;33090;3041;2692248;3166;2812636;3042	1.00;0.96;0.51;0.36;0.34;0.34;0.34;0.34;0.33	Eukaryota: 0.51	Chlorophyta: 0.34	Chlorophyceae: 0.34	Chlamydomonadales: 0.33	no support	no support	no support
Bin_206-contigs.fa	taxid assigned (2/2)	based on 114/397 ORFs	1;131567;2	1.00;0.96;0.41	Bacteria: 0.41	no support	no support	no support	no support	no support	no support
Bin_207-contigs.fa	taxid assigned	based on 1847/1869 ORFs	1;131567;2;1783272;201174;1760	1.00;1.00;1.00;0.97;0.96;0.62	Bacteria: 1.00	Actinobacteria: 0.96	Actinomycetia: 0.62	no support	no support	no support	no support
Bin_208-contigs.fa	taxid assigned	based on 1181/1213 ORFs	1;131567;2;1224;28216;32003;32011;359407;2643294	1.00;1.00;0.99;0.75;0.69;0.47;0.45;0.43;0.30	Bacteria: 0.99	Proteobacteria: 0.75	Betaproteobacteria: 0.69	Nitrosomonadales: 0.47	Methylophilaceae: 0.45	Methylotenera: 0.43	no support
Bin_209-contigs.fa	taxid assigned	based on 12063/18233 ORFs	1;131567;2759;33090;3041;2692248;75966;35460;35461;2511126;3071;1962113;1650286	1.00;1.00;0.98;0.98;0.97;0.96;0.91;0.89;0.89;0.82;0.54;0.39;0.39	Eukaryota: 0.98	Chlorophyta: 0.97	Trebouxiophyceae: 0.91	Chlorellales: 0.89	Chlorellaceae: 0.89	Chlorella: 0.54	Chlorella desiccata (nom. nud.): 0.39
Bin_21-contigs.fa	no taxid assigned	no hits to database
Bin_210-contigs.fa	taxid assigned	based on 34/41 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97	Viruses: 0.97	Uroviricota: 0.97	Caudoviricetes: 0.97	Caudovirales: 0.97	NA	NA	uncultured Caudovirales phage: 0.97
Bin_211-contigs.fa	taxid assigned	based on 987/1116 ORFs	1;131567;2;1783257;74201	1.00;0.99;0.99;0.53;0.49	Bacteria: 0.99	Verrucomicrobia: 0.49	no support	no support	no support	no support	no support
Bin_212-contigs.fa	taxid assigned	based on 6/8 ORFs	1;131567;2;1783272;201174;1760;2039638;2162846;622681;2647180;2175601*	1.00;1.00;1.00;0.48;0.48;0.48;0.48;0.48;0.48;0.48;0.48	Bacteria: 1.00	Actinobacteria: 0.48	Actinomycetia: 0.48	Candidatus Nanopelagicales: 0.48	Candidatus Nanopelagicaceae: 0.48	Candidatus Planktophila: 0.48	Candidatus Planktophila sp.*: 0.48
Bin_213-contigs.fa	taxid assigned	based on 4955/6041 ORFs	1;131567;2	1.00;0.51;0.48	Bacteria: 0.48	no support	no support	no support	no support	no support	no support
Bin_214-contigs.fa	taxid assigned	based on 1740/1781 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.98;0.98;0.98;0.46;0.46	Bacteria: 1.00	Actinobacteria: 0.98	Actinomycetia: 0.98	NA	NA	NA	Actinobacteria bacterium: 0.46
Bin_215-contigs.fa	no taxid assigned	no hits to database
Bin_216-contigs.fa	taxid assigned	based on 75/155 ORFs	1;131567;2;1783257;74201	1.00;1.00;0.74;0.51;0.51	Bacteria: 0.74	Verrucomicrobia: 0.51	no support	no support	no support	no support	no support
Bin_217-contigs.fa	taxid assigned	based on 4631/4855 ORFs	1;131567;2;1783270;68336;976;768503;768507;89373;105	1.00;1.00;1.00;0.98;0.97;0.97;0.92;0.88;0.87;0.80	Bacteria: 1.00	Bacteroidetes: 0.97	Cytophagia: 0.92	Cytophagales: 0.88	Cytophagaceae: 0.87	Runella: 0.80	no support
Bin_218-contigs.fa	no taxid assigned	no hits to database
Bin_219-contigs.fa	taxid assigned	based on 91/117 ORFs	1;131567;2;1783272	1.00;1.00;0.99;0.32	Bacteria: 0.99	no support	no support	no support	no support	no support	no support
Bin_22-contigs.fa	no taxid assigned	no hits to database
Bin_220-contigs.fa	taxid assigned	based on 18183/19109 ORFs	1;131567;2;1783270;68336;976;117743;200644	1.00;1.00;1.00;0.85;0.85;0.85;0.36;0.34	Bacteria: 1.00	Bacteroidetes: 0.85	Flavobacteriia: 0.36	Flavobacteriales: 0.34	no support	no support	no support
Bin_221-contigs.fa	taxid assigned	based on 4/5 ORFs	1;131567;2;1783270;68336;976;200643;1970189;1471398;2678352;2681766	1.00;1.00;1.00;1.00;1.00;1.00;0.72;0.72;0.72;0.72;0.72	Bacteria: 1.00	Bacteroidetes: 1.00	Bacteroidia: 0.72	Marinilabiliales: 0.72	Prolixibacteraceae: 0.72	Maribellus: 0.72	Maribellus comscasis: 0.72
Bin_222-contigs.fa	taxid assigned (1/2)	based on 346/533 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.43;0.42;0.42;0.42;0.42;0.42;0.42;0.42	Viruses: 0.43	Uroviricota: 0.42	Caudoviricetes: 0.42	Caudovirales: 0.42	NA	NA	uncultured Caudovirales phage: 0.42
Bin_222-contigs.fa	taxid assigned (2/2)	based on 346/533 ORFs	1;131567;2	1.00;0.41;0.41	Bacteria: 0.41	no support	no support	no support	no support	no support	no support
Bin_223-contigs.fa	taxid assigned	based on 39/42 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79	Viruses: 0.79	Uroviricota: 0.79	Caudoviricetes: 0.79	Caudovirales: 0.79	NA	NA	uncultured Caudovirales phage: 0.79
Bin_224-contigs.fa	no taxid assigned	no hits to database
Bin_225-contigs.fa	no taxid assigned	no hits to database
Bin_226-contigs.fa	taxid assigned	based on 4531/4654 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.98;0.81;0.81;0.80	Bacteria: 0.98	Bacteroidetes: 0.80	no support	no support	no support	no support	no support
Bin_227-contigs.fa	taxid assigned	based on 429/559 ORFs	1;131567;2;1783270;68336;976	1.00;0.95;0.62;0.51;0.51;0.49	Bacteria: 0.62	Bacteroidetes: 0.49	no support	no support	no support	no support	no support
Bin_228-contigs.fa	taxid assigned	based on 2429/2502 ORFs	1;131567;2;1783270;68336;976;1853228;1853229;563835;569836;1869212	1.00;1.00;1.00;0.98;0.98;0.98;0.93;0.32;0.32;0.31;0.31	Bacteria: 1.00	Bacteroidetes: 0.98	Chitinophagia: 0.93	Chitinophagales: 0.32	Chitinophagaceae: 0.32	NA	Chitinophagaceae bacterium: 0.31
Bin_229-contigs.fa	taxid assigned	based on 4/14 ORFs	1;131567;2;1783270;68336;1090;191410;191411;191412;274493;1091;2685105;1095	1.00;1.00;0.95;0.95;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78	Bacteria: 0.95	Chlorobi: 0.78	Chlorobia: 0.78	Chlorobiales: 0.78	Chlorobiaceae: 0.78	Chlorobium: 0.78	Chlorobium sp.: 0.78
Bin_23-contigs.fa	taxid assigned	based on 429/712 ORFs	1;131567;2;1224;28211;33807;1913988	1.00;0.85;0.82;0.41;0.38;0.37;0.37	Bacteria: 0.82	Proteobacteria: 0.41	Alphaproteobacteria: 0.38	NA	NA	NA	Alphaproteobacteria bacterium: 0.37
Bin_230-contigs.fa	taxid assigned	based on 16/47 ORFs	1;131567;2	1.00;0.40;0.32	Bacteria: 0.32	no support	no support	no support	no support	no support	no support
Bin_231-contigs.fa	no taxid assigned	no hits to database
Bin_232-contigs.fa	taxid assigned	based on 1144/2422 ORFs	1;131567;2	1.00;0.87;0.80	Bacteria: 0.80	no support	no support	no support	no support	no support	no support
Bin_233-contigs.fa	taxid assigned (1/2)	based on 172/254 ORFs	1;131567;2;1224	1.00;0.50;0.46;0.32	Bacteria: 0.46	Proteobacteria: 0.32	no support	no support	no support	no support	no support
Bin_233-contigs.fa	taxid assigned (2/2)	based on 172/254 ORFs	1;10239	1.00;0.33	Viruses: 0.33	no support	no support	no support	no support	no support	no support
Bin_234-contigs.fa	taxid assigned (1/2)	based on 29/44 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.68;0.68;0.68;0.68;0.68;0.68;0.56;0.56	Viruses: 0.68	Uroviricota: 0.68	Caudoviricetes: 0.68	Caudovirales: 0.68	NA	NA	uncultured Caudovirales phage: 0.56
Bin_234-contigs.fa	taxid assigned (2/2)	based on 29/44 ORFs	1;131567;2	1.00;0.30;0.30	Bacteria: 0.30	no support	no support	no support	no support	no support	no support
Bin_235-contigs.fa	taxid assigned	based on 2899/2938 ORFs	1;131567;2;1224;1236;135613;1046;1047;61644	1.00;1.00;1.00;1.00;0.99;0.99;0.99;0.96;0.80	Bacteria: 1.00	Proteobacteria: 1.00	Gammaproteobacteria: 0.99	Chromatiales: 0.99	Chromatiaceae: 0.99	Chromatium: 0.96	Chromatium okenii: 0.80
Bin_236-contigs.fa	taxid assigned	based on 3408/3577 ORFs	1;131567;2;1783270;68336;976;768503;768507;89373;312278	1.00;1.00;1.00;0.98;0.98;0.98;0.89;0.88;0.87;0.81	Bacteria: 1.00	Bacteroidetes: 0.98	Cytophagia: 0.89	Cytophagales: 0.88	Cytophagaceae: 0.87	Emticicia: 0.81	no support
Bin_237-contigs.fa	taxid assigned	based on 49/67 ORFs	1;131567;2;1224;28216;80840	1.00;0.72;0.72;0.51;0.39;0.30	Bacteria: 0.72	Proteobacteria: 0.51	Betaproteobacteria: 0.39	Burkholderiales: 0.30	no support	no support	no support
Bin_238-contigs.fa	taxid assigned	based on 3627/3915 ORFs	1;131567;2;1224;1236;135618;2202198;2304002	1.00;1.00;0.99;0.96;0.90;0.86;0.57;0.57	Bacteria: 0.99	Proteobacteria: 0.96	Gammaproteobacteria: 0.90	Methylococcales: 0.86	NA	NA	Methylococcales bacterium: 0.57
Bin_239-contigs.fa	taxid assigned	based on 2829/5855 ORFs	1;131567;2759;2698737;33634;2696291;2836;33849;33850	1.00;0.99;0.95;0.92;0.91;0.91;0.91;0.68;0.68	Eukaryota: 0.95	Bacillariophyta: 0.91	Bacillariophyceae: 0.68	no support	no support	no support	no support
Bin_24-contigs.fa	taxid assigned	based on 1388/1623 ORFs	1;131567;2;1224	1.00;0.98;0.97;0.94	Bacteria: 0.97	Proteobacteria: 0.94	no support	no support	no support	no support	no support
Bin_240-contigs.fa	taxid assigned	based on 317/3241 ORFs	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;72037;6830;116569	1.00;0.95;0.64;0.59;0.59;0.59;0.55;0.50;0.48;0.48;0.48;0.45;0.45;0.36;0.32;0.32;0.32;0.32	Eukaryota: 0.64	Arthropoda: 0.48	Hexanauplia: 0.32	no support	no support	no support	no support
Bin_241-contigs.fa	taxid assigned (1/2)	based on 5550/5781 ORFs	1;131567;2;1783270;68336;1090;191410;191411;191412;274493;1091;2685105;1095	1.00;1.00;1.00;0.95;0.95;0.94;0.94;0.94;0.93;0.83;0.36;0.35;0.35	Bacteria: 1.00	Chlorobi: 0.94	Chlorobia: 0.94	Chlorobiales: 0.94	Chlorobiaceae: 0.93	Chlorobium: 0.36	Chlorobium sp.: 0.35
Bin_241-contigs.fa	taxid assigned (2/2)	based on 5550/5781 ORFs	1;131567;2;1783270;68336;1090;191410;191411;191412;274493;1099;34090	1.00;1.00;1.00;0.95;0.95;0.94;0.94;0.94;0.93;0.83;0.42;0.42	Bacteria: 1.00	Chlorobi: 0.94	Chlorobia: 0.94	Chlorobiales: 0.94	Chlorobiaceae: 0.93	Pelodictyon: 0.42	Pelodictyon phaeoclathratiforme: 0.42
Bin_242-contigs.fa	taxid assigned	based on 161/175 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;0.99;0.99;0.85;0.85;0.79;0.41;0.39	Bacteria: 0.99	Actinobacteria: 0.85	Actinomycetia: 0.79	NA	NA	NA	Actinobacteria bacterium: 0.39
Bin_243-contigs.fa	taxid assigned	based on 7045/38056 ORFs	1;131567;2759;2698737;33634;2696291;2836;33849;33850	1.00;0.98;0.85;0.65;0.64;0.64;0.63;0.48;0.48	Eukaryota: 0.85	Bacillariophyta: 0.63	Bacillariophyceae: 0.48	no support	no support	no support	no support
Bin_244-contigs.fa	taxid assigned	based on 2633/2903 ORFs	1;131567;2;1783257;74201	1.00;1.00;0.99;0.35;0.32	Bacteria: 0.99	Verrucomicrobia: 0.32	no support	no support	no support	no support	no support
Bin_245-contigs.fa	taxid assigned	based on 3711/3765 ORFs	1;131567;2;1224;28216	1.00;1.00;0.99;0.95;0.93	Bacteria: 0.99	Proteobacteria: 0.95	Betaproteobacteria: 0.93	no support	no support	no support	no support
Bin_246-contigs.fa	no taxid assigned	no hits to database
Bin_247-contigs.fa	taxid assigned	based on 57/102 ORFs	1;131567;2;1783272;201174;1760	1.00;0.98;0.98;0.44;0.44;0.44	Bacteria: 0.98	Actinobacteria: 0.44	Actinomycetia: 0.44	no support	no support	no support	no support
Bin_248-contigs.fa	taxid assigned	based on 5507/5625 ORFs	1;131567;2;1783272;201174;1760	1.00;1.00;0.99;0.95;0.94;0.85	Bacteria: 0.99	Actinobacteria: 0.94	Actinomycetia: 0.85	no support	no support	no support	no support
Bin_249-contigs.fa	taxid assigned (1/2)	based on 1111/2664 ORFs	1;131567;2759;33154;33208;6072	1.00;0.99;0.39;0.32;0.32;0.32	Eukaryota: 0.39	no support	no support	no support	no support	no support	no support
Bin_249-contigs.fa	taxid assigned (2/2)	based on 1111/2664 ORFs	1;131567;2	1.00;0.99;0.38	Bacteria: 0.38	no support	no support	no support	no support	no support	no support
Bin_25-contigs.fa	taxid assigned	based on 2035/2145 ORFs	1;131567;2;1224;28211	1.00;0.91;0.91;0.67;0.42	Bacteria: 0.91	Proteobacteria: 0.67	Alphaproteobacteria: 0.42	no support	no support	no support	no support
Bin_250-contigs.fa	taxid assigned	based on 34/36 ORFs	1;131567;2;1783270;68336;976;1853228;1853229;563835;569836;1869212	1.00;0.83;0.83;0.82;0.82;0.82;0.82;0.82;0.82;0.82;0.82	Bacteria: 0.83	Bacteroidetes: 0.82	Chitinophagia: 0.82	Chitinophagales: 0.82	Chitinophagaceae: 0.82	NA	Chitinophagaceae bacterium: 0.82
Bin_251-contigs.fa	taxid assigned	based on 3151/3234 ORFs	1;131567;2;1224;28211	1.00;1.00;0.99;0.94;0.90	Bacteria: 0.99	Proteobacteria: 0.94	Alphaproteobacteria: 0.90	no support	no support	no support	no support
Bin_252-contigs.fa	taxid assigned (1/2)	based on 3810/3860 ORFs	1;131567;2;1224;28216;80840;119060;44013	1.00;1.00;1.00;0.50;0.49;0.48;0.48;0.44	Bacteria: 1.00	Proteobacteria: 0.50	Betaproteobacteria: 0.49	Burkholderiales: 0.48	Burkholderiaceae: 0.48	Polynucleobacter: 0.44	no support
Bin_252-contigs.fa	taxid assigned (2/2)	based on 3810/3860 ORFs	1;131567;2;1783272;201174;1760;52018	1.00;1.00;1.00;0.47;0.47;0.45;0.30	Bacteria: 1.00	Actinobacteria: 0.47	Actinomycetia: 0.45	no support	no support	no support	no support
Bin_26-contigs.fa	taxid assigned	based on 359/564 ORFs	1;131567;2;1224;1236;33811;1913989	1.00;0.86;0.70;0.52;0.42;0.38;0.38	Bacteria: 0.70	Proteobacteria: 0.52	Gammaproteobacteria: 0.42	NA	NA	NA	Gammaproteobacteria bacterium: 0.38
Bin_27-contigs.fa	taxid assigned	based on 291/569 ORFs	1;131567;2	1.00;0.55;0.46	Bacteria: 0.46	no support	no support	no support	no support	no support	no support
Bin_28-contigs.fa	taxid assigned	based on 229/548 ORFs	1;131567;2	1.00;0.54;0.40	Bacteria: 0.40	no support	no support	no support	no support	no support	no support
Bin_29-contigs.fa	taxid assigned	based on 67/240 ORFs	1;131567;2	1.00;0.86;0.74	Bacteria: 0.74	no support	no support	no support	no support	no support	no support
Bin_3-contigs.fa	taxid assigned	based on 819/1340 ORFs	1;131567;2	1.00;0.78;0.71	Bacteria: 0.71	no support	no support	no support	no support	no support	no support
Bin_30-contigs.fa	taxid assigned	based on 358/443 ORFs	1;131567;2;2323;1783234;1783273	1.00;1.00;0.98;0.65;0.65;0.61	Bacteria: 0.98	no support	no support	no support	no support	no support	no support
Bin_31-contigs.fa	taxid assigned (1/2)	based on 4944/6132 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.42;0.42;0.42;0.42;0.42;0.42;0.41;0.41	Viruses: 0.42	Uroviricota: 0.42	Caudoviricetes: 0.42	Caudovirales: 0.42	NA	NA	uncultured Caudovirales phage: 0.41
Bin_31-contigs.fa	taxid assigned (2/2)	based on 4944/6132 ORFs	1;131567;2	1.00;0.40;0.36	Bacteria: 0.36	no support	no support	no support	no support	no support	no support
Bin_32-contigs.fa	taxid assigned	based on 2251/4095 ORFs	1;131567;2	1.00;0.86;0.82	Bacteria: 0.82	no support	no support	no support	no support	no support	no support
Bin_33-contigs.fa	taxid assigned	based on 1/6 ORFs	1;131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;71240;91827;1437201;71275	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Eukaryota: 1.00	Streptophyta: 1.00	Magnoliopsida: 1.00	no support	no support	no support	no support
Bin_34-contigs.fa	taxid assigned	based on 25/45 ORFs	1;131567;2;1783270;68336;976	1.00;0.91;0.85;0.47;0.47;0.41	Bacteria: 0.85	Bacteroidetes: 0.41	no support	no support	no support	no support	no support
Bin_35-contigs.fa	taxid assigned	based on 16428/17902 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.99;0.73;0.72;0.58	Bacteria: 0.99	Bacteroidetes: 0.58	no support	no support	no support	no support	no support
Bin_36-contigs.fa	taxid assigned	based on 13/21 ORFs	1;131567;2	1.00;0.33;0.33	Bacteria: 0.33	no support	no support	no support	no support	no support	no support
Bin_37-contigs.fa	taxid assigned	based on 40/45 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99	Viruses: 0.99	Uroviricota: 0.99	Caudoviricetes: 0.99	Caudovirales: 0.99	NA	NA	uncultured Caudovirales phage: 0.99
Bin_38-contigs.fa	taxid assigned (1/2)	based on 4/5 ORFs	1;131567;2;1783270;68336;976;200643;171549;185291;2030927	1.00;1.00;1.00;0.70;0.70;0.70;0.43;0.43;0.43;0.43	Bacteria: 1.00	Bacteroidetes: 0.70	Bacteroidia: 0.43	Bacteroidales: 0.43	NA	NA	Bacteroidales bacterium: 0.43
Bin_38-contigs.fa	taxid assigned (2/2)	based on 4/5 ORFs	1;131567;2;1783257	1.00;1.00;1.00;0.30	Bacteria: 1.00	no support	no support	no support	no support	no support	no support
Bin_39-contigs.fa	taxid assigned	based on 2904/3054 ORFs	1;131567;2;1224;28216;80840	1.00;0.98;0.97;0.93;0.89;0.74	Bacteria: 0.97	Proteobacteria: 0.93	Betaproteobacteria: 0.89	Burkholderiales: 0.74	no support	no support	no support
Bin_4-contigs.fa	taxid assigned (1/2)	based on 18/19 ORFs	1;131567;2;2323;1783234;95818	1.00;1.00;1.00;0.39;0.39;0.39	Bacteria: 1.00	Candidatus Saccharibacteria: 0.39	no support	no support	no support	no support	no support
Bin_4-contigs.fa	taxid assigned (2/2)	based on 18/19 ORFs	1;131567;2;1224;28216;80840	1.00;1.00;1.00;0.45;0.45;0.43	Bacteria: 1.00	Proteobacteria: 0.45	Betaproteobacteria: 0.45	Burkholderiales: 0.43	no support	no support	no support
Bin_40-contigs.fa	taxid assigned (1/2)	based on 1525/7035 ORFs	1;131567;2759;2698737;33634;2696291;2836	1.00;0.96;0.60;0.41;0.41;0.41;0.40	Eukaryota: 0.60	Bacillariophyta: 0.40	no support	no support	no support	no support	no support
Bin_40-contigs.fa	taxid assigned (2/2)	based on 1525/7035 ORFs	1;131567;2	1.00;0.96;0.34	Bacteria: 0.34	no support	no support	no support	no support	no support	no support
