# bin	classification	reason	lineage	lineage scores	superkingdom	phylum	class	order	family	genus	species
Bin_192-contigs.fa	taxid assigned (1/2)	based on 2377/4686 ORFs	1;131567;2;1224;28216	1.00;0.99;0.59;0.52;0.46	Bacteria: 0.59	Proteobacteria: 0.52	Betaproteobacteria: 0.46	no support	no support	no support	no support
Bin_192-contigs.fa	taxid assigned (2/2)	based on 2377/4686 ORFs	1;131567;2759;33154	1.00;0.99;0.36;0.31	Eukaryota: 0.36	no support	no support	no support	no support	no support	no support
Bin_193-contigs.fa	taxid assigned	based on 596/953 ORFs	1;131567;2	1.00;0.83;0.73	Bacteria: 0.73	no support	no support	no support	no support	no support	no support
Bin_194-contigs.fa	taxid assigned	based on 50/53 ORFs	1;131567;2	1.00;1.00;0.82	Bacteria: 0.82	no support	no support	no support	no support	no support	no support
Bin_195-contigs.fa	taxid assigned	based on 714/777 ORFs	1;131567;2;1783257;74201	1.00;0.95;0.94;0.84;0.82	Bacteria: 0.94	Verrucomicrobia: 0.82	no support	no support	no support	no support	no support
Bin_196-contigs.fa	taxid assigned	based on 260/361 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.59;0.58;0.58;0.58;0.58;0.58;0.55;0.55	Viruses: 0.59	Uroviricota: 0.58	Caudoviricetes: 0.58	Caudovirales: 0.58	NA	NA	uncultured Caudovirales phage: 0.55
Bin_197-contigs.fa	taxid assigned	based on 705/1038 ORFs	1;131567;2;49928;1869227	1.00;0.75;0.72;0.49;0.49	Bacteria: 0.72	NA	NA	NA	NA	NA	bacterium: 0.49
Bin_198-contigs.fa	taxid assigned (1/2)	based on 13/15 ORFs	1;131567;2;1224;28216;80840;119060;44013	1.00;1.00;1.00;0.42;0.42;0.42;0.42;0.37	Bacteria: 1.00	Proteobacteria: 0.42	Betaproteobacteria: 0.42	Burkholderiales: 0.42	Burkholderiaceae: 0.42	Polynucleobacter: 0.37	no support
Bin_198-contigs.fa	taxid assigned (2/2)	based on 13/15 ORFs	1;131567;2;1783272;201174	1.00;1.00;1.00;0.39;0.39	Bacteria: 1.00	Actinobacteria: 0.39	no support	no support	no support	no support	no support
Bin_199-contigs.fa	taxid assigned	based on 8022/8911 ORFs	1;131567;2;1783270;68336;976;117743	1.00;0.99;0.98;0.75;0.75;0.75;0.30	Bacteria: 0.98	Bacteroidetes: 0.75	Flavobacteriia: 0.30	no support	no support	no support	no support
Bin_2-contigs.fa	taxid assigned	based on 3851/3921 ORFs	1;131567;2;1224;28216;80840;80864;665874;2626134	1.00;1.00;0.99;0.97;0.95;0.48;0.47;0.46;0.46	Bacteria: 0.99	Proteobacteria: 0.97	Betaproteobacteria: 0.95	Burkholderiales: 0.48	Comamonadaceae: 0.47	Limnohabitans: 0.46	no support
Bin_20-contigs.fa	taxid assigned	based on 16/48 ORFs	1;131567;2;1224;28211;204457;451299;1978525	1.00;1.00;0.78;0.47;0.47;0.47;0.47;0.47	Bacteria: 0.78	Proteobacteria: 0.47	Alphaproteobacteria: 0.47	Sphingomonadales: 0.47	NA	NA	Sphingomonadales bacterium: 0.47
Bin_200-contigs.fa	taxid assigned	based on 867/891 ORFs	1;131567;2;1783272;201174;1760	1.00;1.00;1.00;0.75;0.75;0.75	Bacteria: 1.00	Actinobacteria: 0.75	Actinomycetia: 0.75	no support	no support	no support	no support
Bin_201-contigs.fa	taxid assigned	based on 28/30 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.90;0.90;0.90;0.90;0.90;0.90;0.90;0.90	Viruses: 0.90	Uroviricota: 0.90	Caudoviricetes: 0.90	Caudovirales: 0.90	NA	NA	uncultured Caudovirales phage: 0.90
Bin_202-contigs.fa	taxid assigned	based on 1442/1561 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.99;0.71;0.71;0.70	Bacteria: 0.99	Bacteroidetes: 0.70	no support	no support	no support	no support	no support
Bin_203-contigs.fa	taxid assigned (1/2)	based on 26/72 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.39;0.39;0.39;0.39;0.39;0.39;0.39;0.39	Viruses: 0.39	Uroviricota: 0.39	Caudoviricetes: 0.39	Caudovirales: 0.39	NA	NA	uncultured Caudovirales phage: 0.39
Bin_203-contigs.fa	taxid assigned (2/2)	based on 26/72 ORFs	1;131567;2	1.00;0.56;0.56	Bacteria: 0.56	no support	no support	no support	no support	no support	no support
Bin_204-contigs.fa	taxid assigned	based on 12872/13099 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.97;0.97;0.92;0.58;0.58	Bacteria: 1.00	Actinobacteria: 0.97	Actinomycetia: 0.92	NA	NA	NA	Actinobacteria bacterium: 0.58
Bin_21-contigs.fa	taxid assigned	based on 8/11 ORFs	1;131567;2;1783270;68336;976;117743;200644;49546;237;196869;2590450	1.00;1.00;1.00;0.89;0.89;0.89;0.72;0.72;0.48;0.48;0.48;0.48	Bacteria: 1.00	Bacteroidetes: 0.89	Flavobacteriia: 0.72	Flavobacteriales: 0.72	Flavobacteriaceae: 0.48	Flavobacterium: 0.48	Flavobacterium sp. I-STPA6A: 0.48
Bin_22-contigs.fa	no taxid assigned	no hits to database
Bin_23-contigs.fa	taxid assigned	based on 4290/4653 ORFs	1;131567;2;1783270;68336;976;117743;200644;1853230;1986672;2026728	1.00;0.99;0.94;0.64;0.64;0.64;0.59;0.58;0.56;0.55;0.55	Bacteria: 0.94	Bacteroidetes: 0.64	Flavobacteriia: 0.59	Flavobacteriales: 0.58	Crocinitomicaceae: 0.56	NA	Crocinitomicaceae bacterium: 0.55
Bin_24-contigs.fa	taxid assigned	based on 1529/1582 ORFs	1;131567;2;1224;28216;80840;80864;83494;1871071	1.00;1.00;1.00;0.85;0.75;0.57;0.50;0.41;0.41	Bacteria: 1.00	Proteobacteria: 0.85	Betaproteobacteria: 0.75	Burkholderiales: 0.57	Comamonadaceae: 0.50	NA	Comamonadaceae bacterium: 0.41
Bin_25-contigs.fa	taxid assigned	based on 44/59 ORFs	1;10239	1.00;0.42	Viruses: 0.42	no support	no support	no support	no support	no support	no support
Bin_26-contigs.fa	taxid assigned	based on 4766/4866 ORFs	1;131567;2;1783272;201174	1.00;1.00;1.00;0.41;0.41	Bacteria: 1.00	Actinobacteria: 0.41	no support	no support	no support	no support	no support
Bin_27-contigs.fa	taxid assigned	based on 1823/1874 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.98;0.98;0.98;0.45;0.45	Bacteria: 1.00	Actinobacteria: 0.98	Actinomycetia: 0.98	NA	NA	NA	Actinobacteria bacterium: 0.45
Bin_28-contigs.fa	taxid assigned (1/2)	based on 948/1166 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.37;0.37;0.37;0.37;0.37;0.37;0.34;0.34	Viruses: 0.37	Uroviricota: 0.37	Caudoviricetes: 0.37	Caudovirales: 0.37	NA	NA	uncultured Caudovirales phage: 0.34
Bin_28-contigs.fa	taxid assigned (2/2)	based on 948/1166 ORFs	1;131567;2	1.00;0.50;0.50	Bacteria: 0.50	no support	no support	no support	no support	no support	no support
Bin_29-contigs.fa	taxid assigned	based on 2438/3746 ORFs	1;131567;2	1.00;0.79;0.66	Bacteria: 0.66	no support	no support	no support	no support	no support	no support
Bin_3-contigs.fa	taxid assigned	based on 2363/2407 ORFs	1;131567;2;1783270;68336;976;1853228;1853229;563835;569836;1869212	1.00;1.00;1.00;0.99;0.99;0.99;0.94;0.33;0.33;0.31;0.31	Bacteria: 1.00	Bacteroidetes: 0.99	Chitinophagia: 0.94	Chitinophagales: 0.33	Chitinophagaceae: 0.33	NA	Chitinophagaceae bacterium: 0.31
Bin_30-contigs.fa	taxid assigned	based on 6726/6832 ORFs	1;131567;2;1783272;201174;1760	1.00;1.00;1.00;0.96;0.96;0.67	Bacteria: 1.00	Actinobacteria: 0.96	Actinomycetia: 0.67	no support	no support	no support	no support
Bin_31-contigs.fa	taxid assigned (1/2)	based on 7/10 ORFs	1;131567;2;1224;28216;80840;80864;665874;2626134	1.00;1.00;0.68;0.55;0.55;0.55;0.55;0.55;0.55	Bacteria: 0.68	Proteobacteria: 0.55	Betaproteobacteria: 0.55	Burkholderiales: 0.55	Comamonadaceae: 0.55	Limnohabitans: 0.55	no support
Bin_31-contigs.fa	taxid assigned (2/2)	based on 7/10 ORFs	1;131567;2759;2698737	1.00;1.00;0.32;0.31	Eukaryota: 0.32	no support	no support	no support	no support	no support	no support
Bin_32-contigs.fa	taxid assigned	based on 3725/5528 ORFs	1;131567;2	1.00;0.77;0.71	Bacteria: 0.71	no support	no support	no support	no support	no support	no support
Bin_33-contigs.fa	taxid assigned (1/2)	based on 1322/1613 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.43;0.43;0.43;0.43;0.43;0.43;0.41;0.41	Viruses: 0.43	Uroviricota: 0.43	Caudoviricetes: 0.43	Caudovirales: 0.43	NA	NA	uncultured Caudovirales phage: 0.41
Bin_33-contigs.fa	taxid assigned (2/2)	based on 1322/1613 ORFs	1;131567;2	1.00;0.35;0.30	Bacteria: 0.30	no support	no support	no support	no support	no support	no support
Bin_34-contigs.fa	taxid assigned	based on 9075/9178 ORFs	1;131567;2;1783272;201174;1760	1.00;1.00;0.99;0.97;0.96;0.96	Bacteria: 0.99	Actinobacteria: 0.96	Actinomycetia: 0.96	no support	no support	no support	no support
Bin_35-contigs.fa	taxid assigned (1/2)	based on 3457/4543 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.41;0.40;0.40;0.40;0.40;0.40;0.40;0.40	Viruses: 0.41	Uroviricota: 0.40	Caudoviricetes: 0.40	Caudovirales: 0.40	NA	NA	uncultured Caudovirales phage: 0.40
Bin_35-contigs.fa	taxid assigned (2/2)	based on 3457/4543 ORFs	1;131567;2	1.00;0.42;0.38	Bacteria: 0.38	no support	no support	no support	no support	no support	no support
Bin_36-contigs.fa	taxid assigned	based on 2/2 ORFs	1;131567;2;1783270;68336;976;117743;200644;1853230;1986672;2026728	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Bacteroidetes: 1.00	Flavobacteriia: 1.00	Flavobacteriales: 1.00	Crocinitomicaceae: 1.00	NA	Crocinitomicaceae bacterium: 1.00
Bin_37-contigs.fa	taxid assigned	based on 7558/7658 ORFs	1;131567;2;1224;28216;80840;80864	1.00;1.00;1.00;0.92;0.84;0.50;0.45	Bacteria: 1.00	Proteobacteria: 0.92	Betaproteobacteria: 0.84	Burkholderiales: 0.50	Comamonadaceae: 0.45	no support	no support
Bin_38-contigs.fa	taxid assigned	based on 4434/4622 ORFs	1;131567;2;1224;28211;204457	1.00;0.98;0.97;0.95;0.93;0.90	Bacteria: 0.97	Proteobacteria: 0.95	Alphaproteobacteria: 0.93	Sphingomonadales: 0.90	no support	no support	no support
Bin_39-contigs.fa	taxid assigned	based on 492/535 ORFs	1;131567;2;1783272;201174;1760;52018	1.00;0.86;0.85;0.48;0.47;0.47;0.30	Bacteria: 0.85	Actinobacteria: 0.47	Actinomycetia: 0.47	no support	no support	no support	no support
Bin_4-contigs.fa	taxid assigned	based on 245/434 ORFs	1;131567;2	1.00;0.81;0.62	Bacteria: 0.62	no support	no support	no support	no support	no support	no support
Bin_40-contigs.fa	taxid assigned	based on 62/64 ORFs	1;131567;2;1783257;74201;417295;2026799	1.00;1.00;1.00;0.98;0.98;0.53;0.53	Bacteria: 1.00	Verrucomicrobia: 0.98	NA	NA	NA	NA	Verrucomicrobia bacterium: 0.53
Bin_41-contigs.fa	taxid assigned	based on 3027/3576 ORFs	1;131567;2;1783272;67819	1.00;0.99;0.98;0.38;0.35	Bacteria: 0.98	Armatimonadetes: 0.35	no support	no support	no support	no support	no support
Bin_42-contigs.fa	taxid assigned	based on 2712/4654 ORFs	1;131567;2;1224;28216	1.00;0.95;0.88;0.42;0.32	Bacteria: 0.88	Proteobacteria: 0.42	Betaproteobacteria: 0.32	no support	no support	no support	no support
Bin_43-contigs.fa	taxid assigned	based on 3175/3782 ORFs	1;131567;2;1783270;68336;976	1.00;0.99;0.94;0.53;0.53;0.53	Bacteria: 0.94	Bacteroidetes: 0.53	no support	no support	no support	no support	no support
Bin_44-contigs.fa	taxid assigned	based on 1886/1939 ORFs	1;131567;2;1783270;68336;976;37452;1898104	1.00;1.00;1.00;0.60;0.60;0.60;0.40;0.40	Bacteria: 1.00	Bacteroidetes: 0.60	NA	NA	NA	NA	Bacteroidetes bacterium: 0.40
Bin_45-contigs.fa	taxid assigned	based on 114/118 ORFs	1;131567;2;1224;28211	1.00;0.99;0.99;0.83;0.78	Bacteria: 0.99	Proteobacteria: 0.83	Alphaproteobacteria: 0.78	no support	no support	no support	no support
Bin_46-contigs.fa	taxid assigned	based on 4535/4624 ORFs	1;131567;2;1224;28216;80840;80864;665874;2626134	1.00;1.00;0.99;0.95;0.93;0.34;0.32;0.31;0.30	Bacteria: 0.99	Proteobacteria: 0.95	Betaproteobacteria: 0.93	Burkholderiales: 0.34	Comamonadaceae: 0.32	Limnohabitans: 0.31	no support
Bin_47-contigs.fa	taxid assigned	based on 9147/9530 ORFs	1;131567;2;1783257;74201;414999	1.00;1.00;1.00;0.62;0.61;0.41	Bacteria: 1.00	Verrucomicrobia: 0.61	Opitutae: 0.41	no support	no support	no support	no support
Bin_48-contigs.fa	taxid assigned	based on 3785/4090 ORFs	1;131567;2;1224;1236;135618;2202198;2304002	1.00;1.00;0.99;0.95;0.90;0.85;0.55;0.55	Bacteria: 0.99	Proteobacteria: 0.95	Gammaproteobacteria: 0.90	Methylococcales: 0.85	NA	NA	Methylococcales bacterium: 0.55
Bin_49-contigs.fa	taxid assigned	based on 4271/4349 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.98;0.89;0.73;0.55;0.55	Bacteria: 1.00	Actinobacteria: 0.89	Actinomycetia: 0.73	NA	NA	NA	Actinobacteria bacterium: 0.55
Bin_5-contigs.fa	taxid assigned (1/2)	based on 638/1017 ORFs	1;10239;12429;2763270	1.00;0.53;0.45;0.44	Viruses: 0.53	NA	NA	NA	NA	NA	Virus NIOZ-UU159: 0.44
Bin_5-contigs.fa	taxid assigned (2/2)	based on 638/1017 ORFs	1;131567	1.00;0.32	no support	no support	no support	no support	no support	no support	no support
Bin_50-contigs.fa	taxid assigned	based on 916/961 ORFs	1;131567;2;1783270;68336;976;117743;200644	1.00;0.97;0.96;0.89;0.89;0.85;0.68;0.57	Bacteria: 0.96	Bacteroidetes: 0.85	Flavobacteriia: 0.68	Flavobacteriales: 0.57	no support	no support	no support
Bin_51-contigs.fa	taxid assigned	based on 53/55 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.96;0.96;0.96;0.96;0.96;0.96;0.94;0.94	Viruses: 0.96	Uroviricota: 0.96	Caudoviricetes: 0.96	Caudovirales: 0.96	NA	NA	uncultured Caudovirales phage: 0.94
Bin_52-contigs.fa	taxid assigned	based on 345/447 ORFs	1;131567;2	1.00;0.95;0.34	Bacteria: 0.34	no support	no support	no support	no support	no support	no support
Bin_53-contigs.fa	taxid assigned (1/2)	based on 2659/3582 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.37;0.37;0.37;0.37;0.37;0.37;0.33;0.33	Viruses: 0.37	Uroviricota: 0.37	Caudoviricetes: 0.37	Caudovirales: 0.37	NA	NA	uncultured Caudovirales phage: 0.33
Bin_53-contigs.fa	taxid assigned (2/2)	based on 2659/3582 ORFs	1;131567;2	1.00;0.51;0.50	Bacteria: 0.50	no support	no support	no support	no support	no support	no support
Bin_54-contigs.fa	taxid assigned (1/2)	based on 244/317 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.41;0.41;0.41;0.41;0.41;0.41;0.38;0.38	Viruses: 0.41	Uroviricota: 0.41	Caudoviricetes: 0.41	Caudovirales: 0.41	NA	NA	uncultured Caudovirales phage: 0.38
Bin_54-contigs.fa	taxid assigned (2/2)	based on 244/317 ORFs	1;131567;2	1.00;0.40;0.40	Bacteria: 0.40	no support	no support	no support	no support	no support	no support
Bin_55-contigs.fa	taxid assigned	based on 581/644 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.96;0.76;0.76;0.74	Bacteria: 0.96	Bacteroidetes: 0.74	no support	no support	no support	no support	no support
Bin_56-contigs.fa	taxid assigned	based on 86/351 ORFs	1;131567;2	1.00;0.89;0.57	Bacteria: 0.57	no support	no support	no support	no support	no support	no support
Bin_57-contigs.fa	taxid assigned	based on 2602/3562 ORFs	1;131567;2	1.00;0.65;0.53	Bacteria: 0.53	no support	no support	no support	no support	no support	no support
Bin_58-contigs.fa	taxid assigned	based on 200/205 ORFs	1;131567;2;1224;1236;135613;1046;1047;61644	1.00;1.00;1.00;0.99;0.98;0.98;0.98;0.96;0.89	Bacteria: 1.00	Proteobacteria: 0.99	Gammaproteobacteria: 0.98	Chromatiales: 0.98	Chromatiaceae: 0.98	Chromatium: 0.96	Chromatium okenii: 0.89
Bin_59-contigs.fa	taxid assigned	based on 633/1205 ORFs	1;131567;2	1.00;0.65;0.60	Bacteria: 0.60	no support	no support	no support	no support	no support	no support
Bin_6-contigs.fa	no taxid assigned	no hits to database
Bin_60-contigs.fa	taxid assigned	based on 353/735 ORFs	1;131567;2	1.00;0.88;0.85	Bacteria: 0.85	no support	no support	no support	no support	no support	no support
Bin_61-contigs.fa	taxid assigned	based on 131/162 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.84;0.84;0.76;0.76;0.74	Bacteria: 1.00	Actinobacteria: 0.84	Actinomycetia: 0.76	NA	NA	NA	Actinobacteria bacterium: 0.74
Bin_62-contigs.fa	taxid assigned	based on 2479/2597 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.97;0.72;0.72;0.71	Bacteria: 0.97	Bacteroidetes: 0.71	no support	no support	no support	no support	no support
Bin_63-contigs.fa	taxid assigned	based on 3386/3454 ORFs	1;131567;2;1783272;200795	1.00;1.00;1.00;0.67;0.65	Bacteria: 1.00	Chloroflexi: 0.65	no support	no support	no support	no support	no support
Bin_64-contigs.fa	taxid assigned	based on 22/31 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;1.00;0.66;0.66;0.66	Bacteria: 1.00	Bacteroidetes: 0.66	no support	no support	no support	no support	no support
Bin_65-contigs.fa	taxid assigned	based on 35/67 ORFs	1;131567;2;1783270;68336;976	1.00;0.82;0.78;0.52;0.51;0.51	Bacteria: 0.78	Bacteroidetes: 0.51	no support	no support	no support	no support	no support
Bin_66-contigs.fa	taxid assigned	based on 205/334 ORFs	1;131567;2	1.00;0.78;0.70	Bacteria: 0.70	no support	no support	no support	no support	no support	no support
Bin_67-contigs.fa	taxid assigned	based on 2674/2753 ORFs	1;131567;2;1783270;68336;976;1853228	1.00;1.00;1.00;0.93;0.93;0.93;0.32	Bacteria: 1.00	Bacteroidetes: 0.93	Chitinophagia: 0.32	no support	no support	no support	no support
Bin_68-contigs.fa	taxid assigned	based on 4437/4560 ORFs	1;131567;2;1783257;74201	1.00;1.00;1.00;0.93;0.92	Bacteria: 1.00	Verrucomicrobia: 0.92	no support	no support	no support	no support	no support
Bin_69-contigs.fa	no taxid assigned	no hits to database
Bin_7-contigs.fa	taxid assigned (1/2)	based on 26/35 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.40;0.40;0.40;0.40;0.40;0.40;0.38;0.38	Viruses: 0.40	Uroviricota: 0.40	Caudoviricetes: 0.40	Caudovirales: 0.40	NA	NA	uncultured Caudovirales phage: 0.38
Bin_7-contigs.fa	taxid assigned (2/2)	based on 26/35 ORFs	1;131567;2	1.00;0.48;0.40	Bacteria: 0.40	no support	no support	no support	no support	no support	no support
Bin_70-contigs.fa	taxid assigned (1/2)	based on 685/985 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.37;0.37;0.37;0.37;0.37;0.37;0.36;0.36	Viruses: 0.37	Uroviricota: 0.37	Caudoviricetes: 0.37	Caudovirales: 0.37	NA	NA	uncultured Caudovirales phage: 0.36
Bin_70-contigs.fa	taxid assigned (2/2)	based on 685/985 ORFs	1;131567;2;1224	1.00;0.48;0.47;0.31	Bacteria: 0.47	Proteobacteria: 0.31	no support	no support	no support	no support	no support
Bin_71-contigs.fa	taxid assigned	based on 432/814 ORFs	1;131567;2	1.00;0.84;0.38	Bacteria: 0.38	no support	no support	no support	no support	no support	no support
Bin_72-contigs.fa	taxid assigned (1/2)	based on 124/140 ORFs	1;131567;2;1783257;203682;473814;2026780	1.00;0.98;0.90;0.35;0.32;0.32;0.32	Bacteria: 0.90	Planctomycetes: 0.32	NA	NA	NA	NA	Planctomycetes bacterium: 0.32
Bin_72-contigs.fa	taxid assigned (2/2)	based on 124/140 ORFs	1;131567;2;1224	1.00;0.98;0.90;0.47	Bacteria: 0.90	Proteobacteria: 0.47	no support	no support	no support	no support	no support
Bin_73-contigs.fa	taxid assigned	based on 493/1115 ORFs	1;131567;2	1.00;0.54;0.47	Bacteria: 0.47	no support	no support	no support	no support	no support	no support
Bin_74-contigs.fa	taxid assigned	based on 18/30 ORFs	1;131567;2;1783270;68336;976	1.00;0.88;0.85;0.63;0.63;0.63	Bacteria: 0.85	Bacteroidetes: 0.63	no support	no support	no support	no support	no support
Bin_75-contigs.fa	taxid assigned	based on 6/20 ORFs	1;131567;2;1783270;68336;976	1.00;0.76;0.76;0.35;0.35;0.35	Bacteria: 0.76	Bacteroidetes: 0.35	no support	no support	no support	no support	no support
Bin_76-contigs.fa	taxid assigned	based on 73/95 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.74;0.74;0.74;0.74;0.74;0.74;0.72;0.72	Viruses: 0.74	Uroviricota: 0.74	Caudoviricetes: 0.74	Caudovirales: 0.74	NA	NA	uncultured Caudovirales phage: 0.72
Bin_77-contigs.fa	no taxid assigned	no hits to database
Bin_78-contigs.fa	taxid assigned	based on 2/3 ORFs	1;131567;2759;33090	1.00;1.00;0.72;0.72	Eukaryota: 0.72	no support	no support	no support	no support	no support	no support
Bin_79-contigs.fa	no taxid assigned	no hits to database
Bin_8-contigs.fa	taxid assigned	based on 1300/2511 ORFs	1;131567;2	1.00;0.88;0.84	Bacteria: 0.84	no support	no support	no support	no support	no support	no support
Bin_80-contigs.fa	taxid assigned	based on 1492/1818 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.56;0.56;0.56;0.56;0.56;0.56;0.49;0.49	Viruses: 0.56	Uroviricota: 0.56	Caudoviricetes: 0.56	Caudovirales: 0.56	NA	NA	uncultured Caudovirales phage: 0.49
Bin_81-contigs.fa	taxid assigned	based on 1333/1634 ORFs	1;131567;2;1783257;74201	1.00;0.90;0.89;0.35;0.32	Bacteria: 0.89	Verrucomicrobia: 0.32	no support	no support	no support	no support	no support
Bin_82-contigs.fa	taxid assigned (1/2)	based on 5/13 ORFs	1;131567;2759;33154;4751;451864;5204;5302;155619;452333;5338	1.00;1.00;0.61;0.61;0.61;0.38;0.38;0.38;0.38;0.38;0.38	Eukaryota: 0.61	Basidiomycota: 0.38	Agaricomycetes: 0.38	Agaricales: 0.38	no support	no support	no support
Bin_82-contigs.fa	taxid assigned (2/2)	based on 5/13 ORFs	1;131567;2	1.00;1.00;0.39	Bacteria: 0.39	no support	no support	no support	no support	no support	no support
Bin_83-contigs.fa	taxid assigned	based on 23/41 ORFs	1;131567;2;1224;28216	1.00;0.90;0.88;0.56;0.56	Bacteria: 0.88	Proteobacteria: 0.56	Betaproteobacteria: 0.56	no support	no support	no support	no support
Bin_84-contigs.fa	taxid assigned	based on 202/268 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.74;0.71;0.71;0.71;0.71;0.71;0.70;0.70	Viruses: 0.74	Uroviricota: 0.71	Caudoviricetes: 0.71	Caudovirales: 0.71	NA	NA	uncultured Caudovirales phage: 0.70
Bin_85-contigs.fa	taxid assigned	based on 56/63 ORFs	1;131567;2;1783272;1798711;1117;1983111;2800107	1.00;0.91;0.91;0.88;0.74;0.74;0.74;0.74	Bacteria: 0.91	Cyanobacteria: 0.74	NA	NA	NA	NA	Cyanobacteria bacterium REEB494: 0.74
Bin_86-contigs.fa	taxid assigned	based on 773/2267 ORFs	1;131567;2759;2698737	1.00;0.99;0.62;0.33	Eukaryota: 0.62	no support	no support	no support	no support	no support	no support
Bin_87-contigs.fa	taxid assigned	based on 5479/5603 ORFs	1;131567;2;1224;28216;80840;80864;665874	1.00;1.00;1.00;0.97;0.95;0.49;0.45;0.32	Bacteria: 1.00	Proteobacteria: 0.97	Betaproteobacteria: 0.95	Burkholderiales: 0.49	Comamonadaceae: 0.45	Limnohabitans: 0.32	no support
Bin_88-contigs.fa	taxid assigned (1/2)	based on 80/325 ORFs	1;131567;2;57723;305072;1978231	1.00;0.98;0.89;0.41;0.41;0.41	Bacteria: 0.89	Acidobacteria: 0.41	NA	NA	NA	NA	Acidobacteria bacterium: 0.41
Bin_88-contigs.fa	taxid assigned (2/2)	based on 80/325 ORFs	1;131567;2;1783257	1.00;0.98;0.89;0.30	Bacteria: 0.89	no support	no support	no support	no support	no support	no support
Bin_89-contigs.fa	taxid assigned	based on 605/1012 ORFs	1;131567;2	1.00;0.92;0.89	Bacteria: 0.89	no support	no support	no support	no support	no support	no support
Bin_9-contigs.fa	taxid assigned	based on 1182/1358 ORFs	1;131567;2;1224;28216;80840	1.00;0.96;0.96;0.89;0.83;0.40	Bacteria: 0.96	Proteobacteria: 0.89	Betaproteobacteria: 0.83	Burkholderiales: 0.40	no support	no support	no support
Bin_90-contigs.fa	taxid assigned	based on 6504/8194 ORFs	1;131567;2;1224	1.00;0.78;0.72;0.40	Bacteria: 0.72	Proteobacteria: 0.40	no support	no support	no support	no support	no support
Bin_91-contigs.fa	taxid assigned	based on 3442/3479 ORFs	1;131567;2;1224;28216;32003;32011	1.00;1.00;1.00;0.91;0.87;0.62;0.62	Bacteria: 1.00	Proteobacteria: 0.91	Betaproteobacteria: 0.87	Nitrosomonadales: 0.62	Methylophilaceae: 0.62	no support	no support
Bin_92-contigs.fa	taxid assigned	based on 157/260 ORFs	1;131567;2	1.00;0.79;0.79	Bacteria: 0.79	no support	no support	no support	no support	no support	no support
Bin_93-contigs.fa	taxid assigned (1/2)	based on 1118/2581 ORFs	1;10239;2732004;2732005;2732007;2732523	1.00;0.45;0.31;0.31;0.31;0.31	Viruses: 0.45	Nucleocytoviricota: 0.31	Megaviricetes: 0.31	no support	no support	no support	no support
Bin_93-contigs.fa	taxid assigned (2/2)	based on 1118/2581 ORFs	1;131567;2	1.00;0.42;0.33	Bacteria: 0.33	no support	no support	no support	no support	no support	no support
Bin_94-contigs.fa	taxid assigned	based on 590/1065 ORFs	1;131567;2	1.00;0.67;0.50	Bacteria: 0.50	no support	no support	no support	no support	no support	no support
Bin_95-contigs.fa	taxid assigned	based on 1127/1695 ORFs	1;131567;2	1.00;0.62;0.44	Bacteria: 0.44	no support	no support	no support	no support	no support	no support
Bin_96-contigs.fa	taxid assigned (1/2)	based on 2/15 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37	Viruses: 0.37	Uroviricota: 0.37	Caudoviricetes: 0.37	Caudovirales: 0.37	NA	NA	uncultured Caudovirales phage: 0.37
