# bin	classification	reason	lineage	lineage scores	superkingdom	phylum	class	order	family	genus	species
Bin_186-contigs.fa	taxid assigned (1/2)	based on 360/480 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.46;0.44;0.44;0.44;0.44;0.44;0.44;0.44	Viruses: 0.46	Uroviricota: 0.44	Caudoviricetes: 0.44	Caudovirales: 0.44	NA	NA	uncultured Caudovirales phage: 0.44
Bin_186-contigs.fa	taxid assigned (2/2)	based on 360/480 ORFs	1;131567;2	1.00;0.49;0.48	Bacteria: 0.48	no support	no support	no support	no support	no support	no support
Bin_187-contigs.fa	taxid assigned	based on 4389/4484 ORFs	1;131567;2;1783270;68336;976;1853228	1.00;1.00;1.00;0.98;0.98;0.98;0.90	Bacteria: 1.00	Bacteroidetes: 0.98	Chitinophagia: 0.90	no support	no support	no support	no support
Bin_188-contigs.fa	taxid assigned (1/2)	based on 2676/3456 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.38;0.38;0.38;0.38;0.38;0.38;0.37;0.37	Viruses: 0.38	Uroviricota: 0.38	Caudoviricetes: 0.38	Caudovirales: 0.38	NA	NA	uncultured Caudovirales phage: 0.37
Bin_188-contigs.fa	taxid assigned (2/2)	based on 2676/3456 ORFs	1;131567;2	1.00;0.46;0.42	Bacteria: 0.42	no support	no support	no support	no support	no support	no support
Bin_189-contigs.fa	taxid assigned	based on 565/1036 ORFs	1;131567;2	1.00;0.73;0.67	Bacteria: 0.67	no support	no support	no support	no support	no support	no support
Bin_19-contigs.fa	taxid assigned (1/2)	based on 453/946 ORFs	1;131567;2759;33154;33208;6072	1.00;0.98;0.34;0.32;0.32;0.32	Eukaryota: 0.34	no support	no support	no support	no support	no support	no support
Bin_19-contigs.fa	taxid assigned (2/2)	based on 453/946 ORFs	1;131567;2;1224	1.00;0.98;0.48;0.37	Bacteria: 0.48	Proteobacteria: 0.37	no support	no support	no support	no support	no support
Bin_190-contigs.fa	taxid assigned	based on 436/682 ORFs	1;131567;2	1.00;0.97;0.94	Bacteria: 0.94	no support	no support	no support	no support	no support	no support
Bin_191-contigs.fa	taxid assigned (1/2)	based on 10/14 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.47;0.47;0.47;0.47;0.47;0.47;0.47;0.47	Viruses: 0.47	Uroviricota: 0.47	Caudoviricetes: 0.47	Caudovirales: 0.47	NA	NA	uncultured Caudovirales phage: 0.47
Bin_191-contigs.fa	taxid assigned (2/2)	based on 10/14 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;0.53;0.53;0.51;0.51;0.47;0.47;0.47	Bacteria: 0.53	Actinobacteria: 0.51	Actinomycetia: 0.47	NA	NA	NA	Actinobacteria bacterium: 0.47
Bin_192-contigs.fa	taxid assigned	based on 1688/3139 ORFs	1;131567;2	1.00;0.75;0.68	Bacteria: 0.68	no support	no support	no support	no support	no support	no support
Bin_193-contigs.fa	taxid assigned	based on 4456/6985 ORFs	1;131567;2	1.00;0.83;0.79	Bacteria: 0.79	no support	no support	no support	no support	no support	no support
Bin_194-contigs.fa	taxid assigned	based on 2114/2576 ORFs	1;131567;2;1224	1.00;0.78;0.70;0.44	Bacteria: 0.70	Proteobacteria: 0.44	no support	no support	no support	no support	no support
Bin_195-contigs.fa	taxid assigned	based on 1299/1883 ORFs	1;131567;2	1.00;0.97;0.96	Bacteria: 0.96	no support	no support	no support	no support	no support	no support
Bin_196-contigs.fa	taxid assigned	based on 2181/3327 ORFs	1;131567;2	1.00;0.71;0.65	Bacteria: 0.65	no support	no support	no support	no support	no support	no support
Bin_197-contigs.fa	taxid assigned	based on 32/48 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;0.82;0.82;0.48;0.48;0.48;0.38;0.38	Bacteria: 0.82	Actinobacteria: 0.48	Actinomycetia: 0.48	NA	NA	NA	Actinobacteria bacterium: 0.38
Bin_198-contigs.fa	taxid assigned	based on 16/18 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78	Viruses: 0.78	Uroviricota: 0.78	Caudoviricetes: 0.78	Caudovirales: 0.78	NA	NA	uncultured Caudovirales phage: 0.78
Bin_199-contigs.fa	taxid assigned	based on 2014/2069 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.98;0.98;0.98;0.45;0.45	Bacteria: 1.00	Actinobacteria: 0.98	Actinomycetia: 0.98	NA	NA	NA	Actinobacteria bacterium: 0.45
Bin_2-contigs.fa	taxid assigned	based on 429/840 ORFs	1;131567;2	1.00;0.71;0.62	Bacteria: 0.62	no support	no support	no support	no support	no support	no support
Bin_20-contigs.fa	taxid assigned	based on 3535/3597 ORFs	1;131567;2;1783270;68336;976;768503;768507;89373;2676247;2516559	1.00;1.00;1.00;0.98;0.98;0.98;0.94;0.75;0.56;0.48;0.47	Bacteria: 1.00	Bacteroidetes: 0.98	Cytophagia: 0.94	Cytophagales: 0.75	Cytophagaceae: 0.56	Aquirufa: 0.48	Aquirufa antheringensis: 0.47
Bin_200-contigs.fa	taxid assigned	based on 2/4 ORFs	1;131567;2;49928;1869227	1.00;0.51;0.51;0.51;0.51	Bacteria: 0.51	NA	NA	NA	NA	NA	bacterium: 0.51
Bin_201-contigs.fa	taxid assigned	based on 2276/2336 ORFs	1;131567;2;1224;28216	1.00;1.00;1.00;0.75;0.74	Bacteria: 1.00	Proteobacteria: 0.75	Betaproteobacteria: 0.74	no support	no support	no support	no support
Bin_202-contigs.fa	taxid assigned (1/2)	based on 3/4 ORFs	1;131567;2;1783272;201174;84992;84993;2448023;2497618;2497619*	1.00;1.00;1.00;0.46;0.46;0.46;0.46;0.46;0.46;0.46	Bacteria: 1.00	Actinobacteria: 0.46	Acidimicrobiia: 0.46	Acidimicrobiales: 0.46	Ilumatobacteraceae: 0.46	NA	Ilumatobacteraceae bacterium*: 0.46
Bin_202-contigs.fa	taxid assigned (2/2)	based on 3/4 ORFs	1;131567;2;1783270;68336;976;117747;180495;2035813	1.00;1.00;1.00;0.47;0.47;0.47;0.47;0.47;0.47	Bacteria: 1.00	Bacteroidetes: 0.47	Sphingobacteriia: 0.47	NA	NA	NA	Sphingobacteriia bacterium: 0.47
Bin_203-contigs.fa	taxid assigned	based on 11255/11442 ORFs	1;131567;2;1783272;201174;1760	1.00;1.00;0.99;0.95;0.94;0.79	Bacteria: 0.99	Actinobacteria: 0.94	Actinomycetia: 0.79	no support	no support	no support	no support
Bin_204-contigs.fa	taxid assigned (1/2)	based on 10745/13008 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.35;0.35;0.35;0.35;0.35;0.35;0.34;0.34	Viruses: 0.35	Uroviricota: 0.35	Caudoviricetes: 0.35	Caudovirales: 0.35	NA	NA	uncultured Caudovirales phage: 0.34
Bin_204-contigs.fa	taxid assigned (2/2)	based on 10745/13008 ORFs	1;131567;2	1.00;0.43;0.38	Bacteria: 0.38	no support	no support	no support	no support	no support	no support
Bin_205-contigs.fa	taxid assigned	based on 1/1 ORFs	1;131567;2759;33090	1.00;1.00;1.00;1.00	Eukaryota: 1.00	no support	no support	no support	no support	no support	no support
Bin_206-contigs.fa	taxid assigned	based on 1173/1760 ORFs	1;131567;2;1783270;68336;976	1.00;0.79;0.76;0.41;0.40;0.40	Bacteria: 0.76	Bacteroidetes: 0.40	no support	no support	no support	no support	no support
Bin_207-contigs.fa	taxid assigned	based on 956/1463 ORFs	1;131567;2	1.00;0.64;0.52	Bacteria: 0.52	no support	no support	no support	no support	no support	no support
Bin_208-contigs.fa	taxid assigned	based on 5945/6323 ORFs	1;131567;2;1783257;74201;417295;2026799	1.00;1.00;1.00;0.91;0.91;0.33;0.33	Bacteria: 1.00	Verrucomicrobia: 0.91	NA	NA	NA	NA	Verrucomicrobia bacterium: 0.33
Bin_21-contigs.fa	taxid assigned	based on 580/1058 ORFs	1;131567;2	1.00;0.73;0.66	Bacteria: 0.66	no support	no support	no support	no support	no support	no support
Bin_22-contigs.fa	taxid assigned	based on 9425/21725 ORFs	1;131567;2759;33090;3041	1.00;0.99;0.86;0.73;0.39	Eukaryota: 0.86	Chlorophyta: 0.39	no support	no support	no support	no support	no support
Bin_23-contigs.fa	no taxid assigned	no hits to database
Bin_24-contigs.fa	taxid assigned	based on 157/377 ORFs	1;131567;2	1.00;0.94;0.77	Bacteria: 0.77	no support	no support	no support	no support	no support	no support
Bin_25-contigs.fa	taxid assigned	based on 27/47 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.92;0.91;0.91;0.91;0.91;0.91;0.91;0.91	Viruses: 0.92	Uroviricota: 0.91	Caudoviricetes: 0.91	Caudovirales: 0.91	NA	NA	uncultured Caudovirales phage: 0.91
Bin_26-contigs.fa	taxid assigned	based on 403/792 ORFs	1;131567;2;1224	1.00;0.81;0.78;0.34	Bacteria: 0.78	Proteobacteria: 0.34	no support	no support	no support	no support	no support
Bin_27-contigs.fa	taxid assigned	based on 18/59 ORFs	1;131567;2;1783257;203682;203683;112;126;69476;2026779	1.00;1.00;0.74;0.40;0.40;0.40;0.40;0.40;0.40;0.40	Bacteria: 0.74	Planctomycetes: 0.40	Planctomycetia: 0.40	Planctomycetales: 0.40	Planctomycetaceae: 0.40	NA	Planctomycetaceae bacterium: 0.40
Bin_28-contigs.fa	taxid assigned	based on 8664/22879 ORFs	1;131567;2759;33090;3041;2692248;3166;2812636	1.00;0.99;0.94;0.89;0.82;0.80;0.62;0.62	Eukaryota: 0.94	Chlorophyta: 0.82	Chlorophyceae: 0.62	no support	no support	no support	no support
Bin_29-contigs.fa	taxid assigned	based on 1459/2465 ORFs	1;131567;2	1.00;0.65;0.60	Bacteria: 0.60	no support	no support	no support	no support	no support	no support
Bin_3-contigs.fa	taxid assigned	based on 34/210 ORFs	1;131567;2759;33090;3041	1.00;0.96;0.76;0.51;0.44	Eukaryota: 0.76	Chlorophyta: 0.44	no support	no support	no support	no support	no support
Bin_30-contigs.fa	no taxid assigned	no hits to database
Bin_31-contigs.fa	no taxid assigned	no hits to database
Bin_32-contigs.fa	taxid assigned	based on 20/22 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99	Viruses: 0.99	Uroviricota: 0.99	Caudoviricetes: 0.99	Caudovirales: 0.99	NA	NA	uncultured Caudovirales phage: 0.99
Bin_33-contigs.fa	taxid assigned	based on 2732/2837 ORFs	1;131567;2;1224;1236;135618;2202198;2304002	1.00;1.00;1.00;0.97;0.95;0.91;0.62;0.62	Bacteria: 1.00	Proteobacteria: 0.97	Gammaproteobacteria: 0.95	Methylococcales: 0.91	NA	NA	Methylococcales bacterium: 0.62
Bin_34-contigs.fa	taxid assigned	based on 4/60 ORFs	1;131567;2;49928;1869227	1.00;0.81;0.81;0.38;0.38	Bacteria: 0.81	NA	NA	NA	NA	NA	bacterium: 0.38
Bin_35-contigs.fa	taxid assigned	based on 1/6 ORFs	1;131567;2;1783270;68336;976;768503;1313767;2026730*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Bacteroidetes: 1.00	Cytophagia: 1.00	NA	NA	NA	Cytophagia bacterium*: 1.00
Bin_36-contigs.fa	taxid assigned	based on 1801/2817 ORFs	1;131567;2	1.00;0.81;0.73	Bacteria: 0.73	no support	no support	no support	no support	no support	no support
Bin_37-contigs.fa	taxid assigned	based on 116/336 ORFs	1;131567;2	1.00;0.83;0.68	Bacteria: 0.68	no support	no support	no support	no support	no support	no support
Bin_38-contigs.fa	taxid assigned	based on 347/567 ORFs	1;131567;2	1.00;0.70;0.67	Bacteria: 0.67	no support	no support	no support	no support	no support	no support
Bin_39-contigs.fa	taxid assigned	based on 3688/5625 ORFs	1;131567;2	1.00;0.74;0.68	Bacteria: 0.68	no support	no support	no support	no support	no support	no support
Bin_4-contigs.fa	taxid assigned	based on 4986/5304 ORFs	1;131567;2;1783270;68336;976;117743;200644	1.00;0.99;0.99;0.90;0.90;0.90;0.60;0.56	Bacteria: 0.99	Bacteroidetes: 0.90	Flavobacteriia: 0.60	Flavobacteriales: 0.56	no support	no support	no support
Bin_40-contigs.fa	taxid assigned	based on 2592/2612 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.97;0.97;0.88;0.31;0.31	Bacteria: 1.00	Actinobacteria: 0.97	Actinomycetia: 0.88	NA	NA	NA	Actinobacteria bacterium: 0.31
Bin_41-contigs.fa	taxid assigned	based on 845/1444 ORFs	1;131567;2	1.00;0.83;0.78	Bacteria: 0.78	no support	no support	no support	no support	no support	no support
Bin_42-contigs.fa	taxid assigned	based on 7559/7713 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.93;0.93;0.57;0.56;0.43	Bacteria: 1.00	Actinobacteria: 0.93	Actinomycetia: 0.57	NA	NA	NA	Actinobacteria bacterium: 0.43
Bin_43-contigs.fa	taxid assigned	based on 306/821 ORFs	1;131567;2	1.00;0.82;0.63	Bacteria: 0.63	no support	no support	no support	no support	no support	no support
Bin_44-contigs.fa	taxid assigned	based on 2277/2298 ORFs	1;131567;2;1224;28216;33809;1891241	1.00;1.00;1.00;0.97;0.95;0.35;0.35	Bacteria: 1.00	Proteobacteria: 0.97	Betaproteobacteria: 0.95	NA	NA	NA	Betaproteobacteria bacterium: 0.35
Bin_45-contigs.fa	taxid assigned	based on 4589/6456 ORFs	1;131567;2;1224;28216	1.00;0.96;0.92;0.64;0.59	Bacteria: 0.92	Proteobacteria: 0.64	Betaproteobacteria: 0.59	no support	no support	no support	no support
Bin_46-contigs.fa	taxid assigned	based on 3019/3362 ORFs	1;131567;2;1783270;68336;976;117743;200644;1853230;1986672;2026728	1.00;1.00;0.99;0.83;0.83;0.83;0.61;0.57;0.52;0.50;0.50	Bacteria: 0.99	Bacteroidetes: 0.83	Flavobacteriia: 0.61	Flavobacteriales: 0.57	Crocinitomicaceae: 0.52	NA	Crocinitomicaceae bacterium: 0.50
Bin_47-contigs.fa	taxid assigned	based on 11504/35192 ORFs	1;131567;2759;33090;3041;2692248;3166;2812636	1.00;1.00;0.95;0.89;0.83;0.82;0.66;0.66	Eukaryota: 0.95	Chlorophyta: 0.83	Chlorophyceae: 0.66	no support	no support	no support	no support
Bin_48-contigs.fa	taxid assigned	based on 44/71 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.79;0.78;0.78;0.78;0.78;0.78;0.78;0.78	Viruses: 0.79	Uroviricota: 0.78	Caudoviricetes: 0.78	Caudovirales: 0.78	NA	NA	uncultured Caudovirales phage: 0.78
Bin_49-contigs.fa	taxid assigned	based on 622/1213 ORFs	1;131567;2	1.00;0.70;0.63	Bacteria: 0.63	no support	no support	no support	no support	no support	no support
Bin_5-contigs.fa	taxid assigned	based on 9653/12822 ORFs	1;131567;2;1783270;68336;976	1.00;0.87;0.84;0.40;0.40;0.40	Bacteria: 0.84	Bacteroidetes: 0.40	no support	no support	no support	no support	no support
Bin_50-contigs.fa	taxid assigned	based on 1/1 ORFs	1;131567;2759;3027;589342;589343;55528;55529*;905079*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Eukaryota: 1.00	NA	Cryptophyceae: 1.00	Pyrenomonadales: 1.00	Geminigeraceae: 1.00	Guillardia: 1.00	Guillardia theta*: 1.00
Bin_51-contigs.fa	taxid assigned	based on 7/7 ORFs	1;131567;2;1224	1.00;1.00;1.00;0.56	Bacteria: 1.00	Proteobacteria: 0.56	no support	no support	no support	no support	no support
Bin_52-contigs.fa	taxid assigned	based on 3967/6958 ORFs	1;131567;2;1783270;68336;976	1.00;0.92;0.80;0.49;0.49;0.48	Bacteria: 0.80	Bacteroidetes: 0.48	no support	no support	no support	no support	no support
Bin_53-contigs.fa	taxid assigned	based on 7853/8178 ORFs	1;131567;2;1783270;68336;976;117743;200644;49546	1.00;1.00;0.99;0.79;0.79;0.79;0.37;0.36;0.32	Bacteria: 0.99	Bacteroidetes: 0.79	Flavobacteriia: 0.37	Flavobacteriales: 0.36	Flavobacteriaceae: 0.32	no support	no support
Bin_54-contigs.fa	taxid assigned	based on 2770/3625 ORFs	1;131567;2;1783270;68336;976	1.00;0.82;0.79;0.45;0.44;0.44	Bacteria: 0.79	Bacteroidetes: 0.44	no support	no support	no support	no support	no support
Bin_55-contigs.fa	taxid assigned	based on 53/115 ORFs	1;131567;2	1.00;0.72;0.71	Bacteria: 0.71	no support	no support	no support	no support	no support	no support
Bin_56-contigs.fa	taxid assigned (1/2)	based on 498/946 ORFs	1;10239;12429;2763270	1.00;0.50;0.36;0.35	Viruses: 0.50	NA	NA	NA	NA	NA	Virus NIOZ-UU159: 0.35
Bin_56-contigs.fa	taxid assigned (2/2)	based on 498/946 ORFs	1;131567;2	1.00;0.38;0.31	Bacteria: 0.31	no support	no support	no support	no support	no support	no support
Bin_57-contigs.fa	no taxid assigned	no hits to database
Bin_58-contigs.fa	taxid assigned	based on 577/850 ORFs	1;131567;2;1224;28211;33807;1913988	1.00;0.86;0.82;0.36;0.32;0.31;0.31	Bacteria: 0.82	Proteobacteria: 0.36	Alphaproteobacteria: 0.32	NA	NA	NA	Alphaproteobacteria bacterium: 0.31
Bin_59-contigs.fa	taxid assigned	based on 2639/2674 ORFs	1;131567;2;1224;28216;32003;32011	1.00;1.00;1.00;0.91;0.89;0.62;0.62	Bacteria: 1.00	Proteobacteria: 0.91	Betaproteobacteria: 0.89	Nitrosomonadales: 0.62	Methylophilaceae: 0.62	no support	no support
Bin_6-contigs.fa	taxid assigned	based on 6826/7387 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;0.99;0.98;0.85;0.84;0.69;0.44;0.44	Bacteria: 0.98	Actinobacteria: 0.84	Actinomycetia: 0.69	NA	NA	NA	Actinobacteria bacterium: 0.44
Bin_60-contigs.fa	taxid assigned (1/2)	based on 7/10 ORFs	1;131567;2;1783272;201174;1760;2039638;2162846;2039639;1884634	1.00;1.00;1.00;1.00;1.00;1.00;0.67;0.67;0.67;0.67	Bacteria: 1.00	Actinobacteria: 1.00	Actinomycetia: 1.00	Candidatus Nanopelagicales: 0.67	Candidatus Nanopelagicaceae: 0.67	Candidatus Nanopelagicus: 0.67	Candidatus Nanopelagicus limnes: 0.67
Bin_60-contigs.fa	taxid assigned (2/2)	based on 7/10 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;1.00;1.00;1.00;0.33;0.33	Bacteria: 1.00	Actinobacteria: 1.00	Actinomycetia: 1.00	NA	NA	NA	Actinobacteria bacterium: 0.33
Bin_61-contigs.fa	taxid assigned	based on 10332/10505 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;0.99;0.96;0.96;0.94;0.47;0.46	Bacteria: 0.99	Actinobacteria: 0.96	Actinomycetia: 0.94	NA	NA	NA	Actinobacteria bacterium: 0.46
Bin_62-contigs.fa	taxid assigned	based on 262/323 ORFs	1;131567;2;1224	1.00;1.00;0.99;0.95	Bacteria: 0.99	Proteobacteria: 0.95	no support	no support	no support	no support	no support
Bin_63-contigs.fa	taxid assigned	based on 1922/2380 ORFs	1;131567;2;1783272;201174	1.00;0.99;0.98;0.49;0.48	Bacteria: 0.98	Actinobacteria: 0.48	no support	no support	no support	no support	no support
Bin_64-contigs.fa	no taxid assigned	no hits to database
Bin_65-contigs.fa	taxid assigned	based on 13/30 ORFs	1;131567;2;1224;28211;33807;1913988	1.00;1.00;0.95;0.40;0.36;0.36;0.36	Bacteria: 0.95	Proteobacteria: 0.40	Alphaproteobacteria: 0.36	NA	NA	NA	Alphaproteobacteria bacterium: 0.36
Bin_66-contigs.fa	taxid assigned	based on 643/885 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;0.98;0.96;0.56;0.56;0.56;0.56;0.56	Bacteria: 0.96	Actinobacteria: 0.56	Actinomycetia: 0.56	NA	NA	NA	Actinobacteria bacterium: 0.56
Bin_67-contigs.fa	taxid assigned	based on 5922/6148 ORFs	1;131567;2;1783257;74201	1.00;1.00;1.00;0.92;0.91	Bacteria: 1.00	Verrucomicrobia: 0.91	no support	no support	no support	no support	no support
Bin_68-contigs.fa	taxid assigned	based on 219/468 ORFs	1;131567;2	1.00;0.63;0.45	Bacteria: 0.45	no support	no support	no support	no support	no support	no support
Bin_69-contigs.fa	taxid assigned	based on 3503/5011 ORFs	1;131567;2	1.00;0.59;0.51	Bacteria: 0.51	no support	no support	no support	no support	no support	no support
Bin_7-contigs.fa	taxid assigned	based on 3194/3434 ORFs	1;131567;2;1783270;68336;976	1.00;0.97;0.96;0.60;0.60;0.60	Bacteria: 0.96	Bacteroidetes: 0.60	no support	no support	no support	no support	no support
Bin_70-contigs.fa	no taxid assigned	no hits to database
Bin_71-contigs.fa	taxid assigned (1/2)	based on 721/919 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.54;0.54;0.54;0.54;0.54;0.54;0.52;0.52	Viruses: 0.54	Uroviricota: 0.54	Caudoviricetes: 0.54	Caudovirales: 0.54	NA	NA	uncultured Caudovirales phage: 0.52
Bin_71-contigs.fa	taxid assigned (2/2)	based on 721/919 ORFs	1;131567;2	1.00;0.35;0.35	Bacteria: 0.35	no support	no support	no support	no support	no support	no support
Bin_72-contigs.fa	taxid assigned	based on 1470/2345 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;0.97;0.93;0.92;0.92;0.70;0.70	Bacteria: 0.97	Actinobacteria: 0.92	Actinomycetia: 0.92	NA	NA	NA	Actinobacteria bacterium: 0.70
Bin_73-contigs.fa	taxid assigned	based on 4/27 ORFs	1;131567;2;1224;28216;33809;1891241	1.00;0.78;0.78;0.78;0.78;0.78;0.78	Bacteria: 0.78	Proteobacteria: 0.78	Betaproteobacteria: 0.78	NA	NA	NA	Betaproteobacteria bacterium: 0.78
Bin_74-contigs.fa	taxid assigned	based on 2/3 ORFs	1;131567;2;1783270;68336;976;37452;1898104	1.00;0.89;0.89;0.89;0.89;0.89;0.89;0.89	Bacteria: 0.89	Bacteroidetes: 0.89	NA	NA	NA	NA	Bacteroidetes bacterium: 0.89
Bin_75-contigs.fa	taxid assigned (1/2)	based on 8871/11303 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31	Viruses: 0.31	Uroviricota: 0.31	Caudoviricetes: 0.31	Caudovirales: 0.31	NA	NA	uncultured Caudovirales phage: 0.31
Bin_75-contigs.fa	taxid assigned (2/2)	based on 8871/11303 ORFs	1;131567;2	1.00;0.52;0.48	Bacteria: 0.48	no support	no support	no support	no support	no support	no support
Bin_76-contigs.fa	taxid assigned	based on 1313/2116 ORFs	1;131567;2	1.00;0.79;0.77	Bacteria: 0.77	no support	no support	no support	no support	no support	no support
Bin_77-contigs.fa	taxid assigned (1/2)	based on 3859/4681 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.35;0.35;0.35;0.35;0.35;0.35;0.33;0.33	Viruses: 0.35	Uroviricota: 0.35	Caudoviricetes: 0.35	Caudovirales: 0.35	NA	NA	uncultured Caudovirales phage: 0.33
Bin_77-contigs.fa	taxid assigned (2/2)	based on 3859/4681 ORFs	1;131567;2	1.00;0.44;0.39	Bacteria: 0.39	no support	no support	no support	no support	no support	no support
Bin_78-contigs.fa	taxid assigned	based on 755/1400 ORFs	1;131567;2	1.00;0.91;0.87	Bacteria: 0.87	no support	no support	no support	no support	no support	no support
Bin_79-contigs.fa	taxid assigned	based on 11/12 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;0.98;0.98;0.94;0.94;0.94;0.94;0.94	Bacteria: 0.98	Actinobacteria: 0.94	Actinomycetia: 0.94	NA	NA	NA	Actinobacteria bacterium: 0.94
Bin_8-contigs.fa	taxid assigned	based on 332/1188 ORFs	1;131567;2759;33090;3041;2692248;3166;2812636	1.00;0.96;0.75;0.65;0.58;0.56;0.42;0.42	Eukaryota: 0.75	Chlorophyta: 0.58	Chlorophyceae: 0.42	no support	no support	no support	no support
Bin_80-contigs.fa	taxid assigned	based on 2357/2440 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.99;0.58;0.58;0.58	Bacteria: 0.99	Bacteroidetes: 0.58	no support	no support	no support	no support	no support
Bin_81-contigs.fa	taxid assigned	based on 761/1086 ORFs	1;131567;2	1.00;0.98;0.97	Bacteria: 0.97	no support	no support	no support	no support	no support	no support
Bin_82-contigs.fa	taxid assigned (1/2)	based on 494/854 ORFs	1;10239;2732004;2732005;2732007;2732523;2732524;10501;181084;880158	1.00;0.52;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.32	Viruses: 0.52	Nucleocytoviricota: 0.32	Megaviricetes: 0.32	Algavirales: 0.32	Phycodnaviridae: 0.32	Prasinovirus: 0.32	no support
Bin_82-contigs.fa	taxid assigned (2/2)	based on 494/854 ORFs	1;131567;2	1.00;0.34;0.30	Bacteria: 0.30	no support	no support	no support	no support	no support	no support
Bin_83-contigs.fa	taxid assigned	based on 24/46 ORFs	1;131567;2;49928;1869227	1.00;0.70;0.70;0.32;0.32	Bacteria: 0.70	NA	NA	NA	NA	NA	bacterium: 0.32
Bin_84-contigs.fa	taxid assigned	based on 132/151 ORFs	1;131567;2;1783272;201174;1760;52018	1.00;0.99;0.99;0.88;0.88;0.84;0.38	Bacteria: 0.99	Actinobacteria: 0.88	Actinomycetia: 0.84	no support	no support	no support	no support
Bin_85-contigs.fa	taxid assigned	based on 1153/1340 ORFs	1;131567;2;1783257;74201;414999;415000;134623;278955;2006848	1.00;0.94;0.93;0.66;0.64;0.47;0.35;0.35;0.33;0.33	Bacteria: 0.93	Verrucomicrobia: 0.64	Opitutae: 0.47	Opitutales: 0.35	Opitutaceae: 0.35	NA	Opitutaceae bacterium: 0.33
Bin_86-contigs.fa	taxid assigned (1/2)	based on 1274/1696 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.44;0.44;0.44;0.44;0.44;0.44;0.39;0.39	Viruses: 0.44	Uroviricota: 0.44	Caudoviricetes: 0.44	Caudovirales: 0.44	NA	NA	uncultured Caudovirales phage: 0.39
Bin_86-contigs.fa	taxid assigned (2/2)	based on 1274/1696 ORFs	1;131567;2	1.00;0.37;0.37	Bacteria: 0.37	no support	no support	no support	no support	no support	no support
Bin_87-contigs.fa	taxid assigned	based on 3234/5048 ORFs	1;131567;2;1224	1.00;0.84;0.79;0.31	Bacteria: 0.79	Proteobacteria: 0.31	no support	no support	no support	no support	no support
Bin_88-contigs.fa	taxid assigned	based on 1/7 ORFs	1;131567;2;1783272;201174	1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Actinobacteria: 1.00	no support	no support	no support	no support	no support
Bin_89-contigs.fa	taxid assigned	based on 6930/7023 ORFs	1;131567;2;1783272;201174;1760	1.00;1.00;1.00;0.98;0.97;0.51	Bacteria: 1.00	Actinobacteria: 0.97	Actinomycetia: 0.51	no support	no support	no support	no support
Bin_9-contigs.fa	no taxid assigned	no hits to database
Bin_90-contigs.fa	taxid assigned (1/2)	based on 159/520 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.60;0.59;0.59;0.59;0.59;0.59;0.59;0.59	Viruses: 0.60	Uroviricota: 0.59	Caudoviricetes: 0.59	Caudovirales: 0.59	NA	NA	uncultured Caudovirales phage: 0.59
