# bin	classification	reason	lineage	lineage scores	superkingdom	phylum	class	order	family	genus	species
17m_Bin_187-contigs.fa	taxid assigned	based on 3991/4367 ORFs	1;131567;2;203691;203692;136	1.00;1.00;0.98;0.64;0.34;0.31	Bacteria: 0.98	Spirochaetes: 0.64	Spirochaetia: 0.34	Spirochaetales: 0.31	no support	no support	no support
17m_Bin_188-contigs.fa	taxid assigned	based on 690/1056 ORFs	1;131567;2	1.00;0.57;0.55	Bacteria: 0.55	no support	no support	no support	no support	no support	no support
17m_Bin_189-contigs.fa	taxid assigned	based on 466/594 ORFs	1;131567;2;1224;1236;135613;1046;1047;61644	1.00;1.00;0.99;0.94;0.88;0.85;0.85;0.79;0.71	Bacteria: 0.99	Proteobacteria: 0.94	Gammaproteobacteria: 0.88	Chromatiales: 0.85	Chromatiaceae: 0.85	Chromatium: 0.79	Chromatium okenii: 0.71
17m_Bin_19-contigs.fa	taxid assigned	based on 1/2 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Viruses: 1.00	Uroviricota: 1.00	Caudoviricetes: 1.00	Caudovirales: 1.00	NA	NA	uncultured Caudovirales phage: 1.00
17m_Bin_190-contigs.fa	no taxid assigned	no hits to database
17m_Bin_191-contigs.fa	taxid assigned (1/2)	based on 164/226 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.32;0.31;0.31;0.31;0.31;0.31;0.31;0.31	Viruses: 0.32	Uroviricota: 0.31	Caudoviricetes: 0.31	Caudovirales: 0.31	NA	NA	uncultured Caudovirales phage: 0.31
17m_Bin_191-contigs.fa	taxid assigned (2/2)	based on 164/226 ORFs	1;131567;2	1.00;0.45;0.45	Bacteria: 0.45	no support	no support	no support	no support	no support	no support
17m_Bin_192-contigs.fa	taxid assigned	based on 10656/11518 ORFs	1;131567;2;1783257	1.00;1.00;0.99;0.56	Bacteria: 0.99	no support	no support	no support	no support	no support	no support
17m_Bin_193-contigs.fa	taxid assigned	based on 3976/5908 ORFs	1;131567;2	1.00;0.93;0.85	Bacteria: 0.85	no support	no support	no support	no support	no support	no support
17m_Bin_194-contigs.fa	taxid assigned	based on 1/1 ORFs	1;131567;2;1783270;68336;976;117743;200644;49546;237;2541731	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Bacteroidetes: 1.00	Flavobacteriia: 1.00	Flavobacteriales: 1.00	Flavobacteriaceae: 1.00	Flavobacterium: 1.00	Flavobacterium cellulosilyticum: 1.00
17m_Bin_195-contigs.fa	taxid assigned	based on 82/105 ORFs	1;131567;2;1783257;74201	1.00;0.93;0.93;0.72;0.68	Bacteria: 0.93	Verrucomicrobia: 0.68	no support	no support	no support	no support	no support
17m_Bin_196-contigs.fa	taxid assigned	based on 9539/10467 ORFs	1;131567;2;1224;1236;135618	1.00;0.99;0.98;0.75;0.54;0.50	Bacteria: 0.98	Proteobacteria: 0.75	Gammaproteobacteria: 0.54	Methylococcales: 0.50	no support	no support	no support
17m_Bin_197-contigs.fa	taxid assigned	based on 2872/3089 ORFs	1;131567;2;1783270;68336;976;1937959;1936988*	1.00;1.00;1.00;0.67;0.67;0.67;0.36;0.36	Bacteria: 1.00	Bacteroidetes: 0.67	Saprospiria: 0.36	Saprospirales*: 0.36	no support	no support	no support
17m_Bin_198-contigs.fa	taxid assigned	based on 12/21 ORFs	1;131567;2;1224;68525;28221;69541;213421;18;29543	1.00;0.95;0.89;0.39;0.39;0.39;0.39;0.39;0.39;0.39	Bacteria: 0.89	Proteobacteria: 0.39	Deltaproteobacteria: 0.39	Desulfuromonadales: 0.39	Desulfuromonadaceae: 0.39	Pelobacter: 0.39	Pelobacter propionicus: 0.39
17m_Bin_199-contigs.fa	taxid assigned	based on 4966/5009 ORFs	1;131567;2;1783272;201174;1760	1.00;1.00;0.99;0.98;0.97;0.97	Bacteria: 0.99	Actinobacteria: 0.97	Actinomycetia: 0.97	no support	no support	no support	no support
17m_Bin_2-contigs.fa	taxid assigned	based on 2343/2658 ORFs	1;131567;2;1224;1236;135613;1046;53452;61598	1.00;1.00;0.99;0.80;0.72;0.70;0.70;0.52;0.52	Bacteria: 0.99	Proteobacteria: 0.80	Gammaproteobacteria: 0.72	Chromatiales: 0.70	Chromatiaceae: 0.70	Lamprocystis: 0.52	Lamprocystis purpurea: 0.52
17m_Bin_20-contigs.fa	taxid assigned	based on 8791/9199 ORFs	1;131567;2;1783270;68336;1090;191410;191411;191412;274493;1091;2685105;1095	1.00;1.00;1.00;0.95;0.95;0.95;0.94;0.94;0.94;0.79;0.49;0.32;0.32	Bacteria: 1.00	Chlorobi: 0.95	Chlorobia: 0.94	Chlorobiales: 0.94	Chlorobiaceae: 0.94	Chlorobium: 0.49	Chlorobium sp.: 0.32
17m_Bin_21-contigs.fa	taxid assigned	based on 4403/4476 ORFs	1;131567;2;1224;1236;135613;1046;1047;61644	1.00;1.00;1.00;1.00;0.99;0.98;0.98;0.95;0.77	Bacteria: 1.00	Proteobacteria: 1.00	Gammaproteobacteria: 0.99	Chromatiales: 0.98	Chromatiaceae: 0.98	Chromatium: 0.95	Chromatium okenii: 0.77
17m_Bin_22-contigs.fa	taxid assigned	based on 3988/4042 ORFs	1;131567;2;1783272;201174;1760	1.00;1.00;0.99;0.93;0.92;0.70	Bacteria: 0.99	Actinobacteria: 0.92	Actinomycetia: 0.70	no support	no support	no support	no support
17m_Bin_23-contigs.fa	taxid assigned	based on 2/44 ORFs	1;131567;2;1783257;203682;203683;112;126;69476;2026779	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Planctomycetes: 1.00	Planctomycetia: 1.00	Planctomycetales: 1.00	Planctomycetaceae: 1.00	NA	Planctomycetaceae bacterium: 1.00
17m_Bin_24-contigs.fa	taxid assigned	based on 97/293 ORFs	1;131567;2;1224;1236	1.00;0.97;0.87;0.45;0.31	Bacteria: 0.87	Proteobacteria: 0.45	Gammaproteobacteria: 0.31	no support	no support	no support	no support
17m_Bin_25-contigs.fa	no taxid assigned	no hits to database
17m_Bin_26-contigs.fa	no taxid assigned	no hits to database
17m_Bin_27-contigs.fa	no taxid assigned	no hits to database
17m_Bin_28-contigs.fa	taxid assigned	based on 4409/4744 ORFs	1;131567;2;1783272;200795	1.00;1.00;0.99;0.88;0.85	Bacteria: 0.99	Chloroflexi: 0.85	no support	no support	no support	no support	no support
17m_Bin_29-contigs.fa	taxid assigned	based on 8/8 ORFs	1;131567;2;2323;1783234;1783273;1794811;1752737;2045217	1.00;0.81;0.81;0.37;0.37;0.37;0.37;0.37;0.37	Bacteria: 0.81	Candidatus Moranbacteria: 0.37	NA	NA	NA	NA	Candidatus Moranbacteria bacterium: 0.37
17m_Bin_3-contigs.fa	taxid assigned (1/2)	based on 397/882 ORFs	1;131567;2;1224	1.00;0.99;0.52;0.42	Bacteria: 0.52	Proteobacteria: 0.42	no support	no support	no support	no support	no support
17m_Bin_3-contigs.fa	taxid assigned (2/2)	based on 397/882 ORFs	1;131567;2759	1.00;0.99;0.31	Eukaryota: 0.31	no support	no support	no support	no support	no support	no support
17m_Bin_30-contigs.fa	taxid assigned	based on 1454/2108 ORFs	1;131567;2;1224	1.00;0.85;0.80;0.31	Bacteria: 0.80	Proteobacteria: 0.31	no support	no support	no support	no support	no support
17m_Bin_31-contigs.fa	taxid assigned	based on 7/17 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.50;0.46;0.46;0.46;0.46;0.46;0.46;0.46	Viruses: 0.50	Uroviricota: 0.46	Caudoviricetes: 0.46	Caudovirales: 0.46	NA	NA	uncultured Caudovirales phage: 0.46
17m_Bin_32-contigs.fa	taxid assigned	based on 290/618 ORFs	1;131567;2;49928;1869227	1.00;0.61;0.57;0.45;0.45	Bacteria: 0.57	NA	NA	NA	NA	NA	bacterium: 0.45
17m_Bin_33-contigs.fa	taxid assigned	based on 14/16 ORFs	1;131567;2	1.00;1.00;0.89	Bacteria: 0.89	no support	no support	no support	no support	no support	no support
17m_Bin_34-contigs.fa	taxid assigned	based on 3/6 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;1.00;0.70;0.70;0.70	Bacteria: 1.00	Bacteroidetes: 0.70	no support	no support	no support	no support	no support
17m_Bin_35-contigs.fa	taxid assigned	based on 1207/1254 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.95;0.47;0.47;0.43	Bacteria: 0.95	Bacteroidetes: 0.43	no support	no support	no support	no support	no support
17m_Bin_36-contigs.fa	taxid assigned	based on 254/491 ORFs	1;131567;2	1.00;0.68;0.59	Bacteria: 0.59	no support	no support	no support	no support	no support	no support
17m_Bin_37-contigs.fa	taxid assigned (1/2)	based on 19/148 ORFs	1;131567;2759;2698737;33630;5878;431838;658449;2213231;37952;70074;70075	1.00;1.00;0.91;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.32	Eukaryota: 0.91	Ciliophora: 0.32	Armophorea: 0.32	Metopida: 0.32	Metopidae: 0.32	Nyctotherus: 0.32	Nyctotherus ovalis: 0.32
17m_Bin_37-contigs.fa	taxid assigned (2/2)	based on 19/148 ORFs	1;131567;2759;2611341;207245;5738;5739;68460;39709;348837	1.00;1.00;0.91;0.56;0.56;0.56;0.56;0.56;0.56;0.56	Eukaryota: 0.91	Fornicata: 0.56	NA	Diplomonadida: 0.56	Hexamitidae: 0.56	Spironucleus: 0.56	Spironucleus salmonicida: 0.56
17m_Bin_38-contigs.fa	taxid assigned	based on 7970/8338 ORFs	1;131567;2;1224;68525;28221;213118;213121;231686;2053307	1.00;1.00;1.00;0.88;0.53;0.53;0.50;0.48;0.45;0.44	Bacteria: 1.00	Proteobacteria: 0.88	Deltaproteobacteria: 0.53	Desulfobacterales: 0.50	Desulfobulbaceae: 0.48	NA	Desulfobulbaceae bacterium: 0.44
17m_Bin_39-contigs.fa	taxid assigned	based on 1604/2828 ORFs	1;131567;2	1.00;0.85;0.79	Bacteria: 0.79	no support	no support	no support	no support	no support	no support
17m_Bin_4-contigs.fa	taxid assigned (1/2)	based on 28/63 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.49;0.49;0.49;0.49;0.49;0.49;0.49;0.49	Viruses: 0.49	Uroviricota: 0.49	Caudoviricetes: 0.49	Caudovirales: 0.49	NA	NA	uncultured Caudovirales phage: 0.49
17m_Bin_4-contigs.fa	taxid assigned (2/2)	based on 28/63 ORFs	1;131567;2	1.00;0.36;0.33	Bacteria: 0.33	no support	no support	no support	no support	no support	no support
17m_Bin_40-contigs.fa	taxid assigned (1/2)	based on 7/9 ORFs	1;131567;2;1783270;68336;976;200643;171549;185291;2030927	1.00;1.00;1.00;0.66;0.66;0.66;0.32;0.32;0.32;0.32	Bacteria: 1.00	Bacteroidetes: 0.66	Bacteroidia: 0.32	Bacteroidales: 0.32	NA	NA	Bacteroidales bacterium: 0.32
17m_Bin_40-contigs.fa	taxid assigned (2/2)	based on 7/9 ORFs	1;131567;2;1224;1236;135614	1.00;1.00;1.00;0.31;0.31;0.31	Bacteria: 1.00	Proteobacteria: 0.31	Gammaproteobacteria: 0.31	Xanthomonadales: 0.31	no support	no support	no support
17m_Bin_41-contigs.fa	taxid assigned (1/2)	based on 1468/1789 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.46;0.46;0.46;0.46;0.46;0.46;0.45;0.45	Viruses: 0.46	Uroviricota: 0.46	Caudoviricetes: 0.46	Caudovirales: 0.46	NA	NA	uncultured Caudovirales phage: 0.45
17m_Bin_41-contigs.fa	taxid assigned (2/2)	based on 1468/1789 ORFs	1;131567	1.00;0.31	no support	no support	no support	no support	no support	no support	no support
17m_Bin_42-contigs.fa	no taxid assigned	no hits to database
17m_Bin_43-contigs.fa	taxid assigned	based on 69/95 ORFs	1;131567;2	1.00;1.00;0.32	Bacteria: 0.32	no support	no support	no support	no support	no support	no support
17m_Bin_44-contigs.fa	taxid assigned	based on 55/75 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.72;0.71;0.71;0.71;0.71;0.71;0.69;0.69	Viruses: 0.72	Uroviricota: 0.71	Caudoviricetes: 0.71	Caudovirales: 0.71	NA	NA	uncultured Caudovirales phage: 0.69
17m_Bin_45-contigs.fa	taxid assigned (1/2)	based on 39/120 ORFs	1;131567;2759;2698737;33634;2696291;2836;33849;33850	1.00;0.91;0.53;0.47;0.47;0.45;0.45;0.43;0.43	Eukaryota: 0.53	Bacillariophyta: 0.45	Bacillariophyceae: 0.43	no support	no support	no support	no support
17m_Bin_45-contigs.fa	taxid assigned (2/2)	based on 39/120 ORFs	1;131567;2	1.00;0.91;0.38	Bacteria: 0.38	no support	no support	no support	no support	no support	no support
17m_Bin_46-contigs.fa	taxid assigned	based on 2611/2663 ORFs	1;131567;2;1224;28216;80840	1.00;1.00;0.99;0.95;0.92;0.76	Bacteria: 0.99	Proteobacteria: 0.95	Betaproteobacteria: 0.92	Burkholderiales: 0.76	no support	no support	no support
17m_Bin_47-contigs.fa	taxid assigned	based on 267/276 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.97;0.97;0.95;0.89;0.88	Bacteria: 1.00	Actinobacteria: 0.97	Actinomycetia: 0.95	NA	NA	NA	Actinobacteria bacterium: 0.88
17m_Bin_48-contigs.fa	taxid assigned	based on 6925/7493 ORFs	1;131567;2;1224;28216;80840;80864	1.00;1.00;0.99;0.84;0.61;0.42;0.32	Bacteria: 0.99	Proteobacteria: 0.84	Betaproteobacteria: 0.61	Burkholderiales: 0.42	Comamonadaceae: 0.32	no support	no support
17m_Bin_49-contigs.fa	taxid assigned	based on 3/5 ORFs	1;131567;2;1783257;74201;417295;2026799	1.00;1.00;1.00;0.60;0.60;0.43;0.43	Bacteria: 1.00	Verrucomicrobia: 0.60	NA	NA	NA	NA	Verrucomicrobia bacterium: 0.43
17m_Bin_5-contigs.fa	taxid assigned	based on 7647/8162 ORFs	1;131567;2;1783272;200795	1.00;1.00;0.99;0.90;0.89	Bacteria: 0.99	Chloroflexi: 0.89	no support	no support	no support	no support	no support
17m_Bin_50-contigs.fa	taxid assigned	based on 1/3 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Bacteroidetes: 1.00	no support	no support	no support	no support	no support
17m_Bin_51-contigs.fa	taxid assigned (1/2)	based on 24/30 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45	Viruses: 0.45	Uroviricota: 0.45	Caudoviricetes: 0.45	Caudovirales: 0.45	NA	NA	uncultured Caudovirales phage: 0.45
17m_Bin_51-contigs.fa	taxid assigned (2/2)	based on 24/30 ORFs	1;131567;2;1224;28216	1.00;0.53;0.53;0.40;0.40	Bacteria: 0.53	Proteobacteria: 0.40	Betaproteobacteria: 0.40	no support	no support	no support	no support
17m_Bin_52-contigs.fa	taxid assigned	based on 13/20 ORFs	1;131567;2	1.00;0.33;0.33	Bacteria: 0.33	no support	no support	no support	no support	no support	no support
17m_Bin_53-contigs.fa	taxid assigned	based on 2920/3049 ORFs	1;131567;2;1224;2008785;119069;1798413;1970530	1.00;1.00;1.00;0.89;0.66;0.66;0.65;0.60	Bacteria: 1.00	Proteobacteria: 0.89	Hydrogenophilalia: 0.66	Hydrogenophilales: 0.66	NA	NA	Hydrogenophilales bacterium 28-61-23: 0.60
17m_Bin_54-contigs.fa	taxid assigned	based on 4311/4805 ORFs	1;131567;2;1783257;203682;473814;2026780	1.00;1.00;1.00;0.90;0.89;0.59;0.59	Bacteria: 1.00	Planctomycetes: 0.89	NA	NA	NA	NA	Planctomycetes bacterium: 0.59
17m_Bin_55-contigs.fa	taxid assigned	based on 2/17 ORFs	1;131567;2;1783270;68336;976;1937959;1936988;2019999;2026790	1.00;1.00;1.00;0.32;0.32;0.32;0.32;0.32;0.32;0.32	Bacteria: 1.00	Bacteroidetes: 0.32	Saprospiria: 0.32	Saprospirales: 0.32	NA	NA	Saprospirales bacterium: 0.32
17m_Bin_56-contigs.fa	taxid assigned (1/2)	based on 11122/11441 ORFs	1;131567;2;1224;1236;135613;1046;53452;61598	1.00;1.00;1.00;0.99;0.98;0.98;0.98;0.43;0.43	Bacteria: 1.00	Proteobacteria: 0.99	Gammaproteobacteria: 0.98	Chromatiales: 0.98	Chromatiaceae: 0.98	Lamprocystis: 0.43	Lamprocystis purpurea: 0.43
17m_Bin_56-contigs.fa	taxid assigned (2/2)	based on 11122/11441 ORFs	1;131567;2;1224;1236;135613;1046;53392;1166950	1.00;1.00;1.00;0.99;0.98;0.98;0.98;0.53;0.53	Bacteria: 1.00	Proteobacteria: 0.99	Gammaproteobacteria: 0.98	Chromatiales: 0.98	Chromatiaceae: 0.98	Thiodictyon: 0.53	Candidatus Thiodictyon syntrophicum: 0.53
17m_Bin_57-contigs.fa	taxid assigned	based on 3961/4216 ORFs	1;131567;2;1224;28216	1.00;0.95;0.95;0.81;0.60	Bacteria: 0.95	Proteobacteria: 0.81	Betaproteobacteria: 0.60	no support	no support	no support	no support
17m_Bin_58-contigs.fa	taxid assigned	based on 4207/4503 ORFs	1;131567;2;1783270;68336;976;200643	1.00;1.00;0.97;0.69;0.69;0.67;0.40	Bacteria: 0.97	Bacteroidetes: 0.67	Bacteroidia: 0.40	no support	no support	no support	no support
17m_Bin_59-contigs.fa	taxid assigned	based on 960/1544 ORFs	1;131567;2;57723;533205;574975;574976	1.00;0.99;0.95;0.77;0.31;0.31;0.31	Bacteria: 0.95	Acidobacteria: 0.77	Holophagae: 0.31	Holophagales: 0.31	Holophagaceae: 0.31	no support	no support
17m_Bin_6-contigs.fa	taxid assigned	based on 2558/2791 ORFs	1;131567;2;1783257;74201;414999	1.00;0.99;0.99;0.75;0.72;0.45	Bacteria: 0.99	Verrucomicrobia: 0.72	Opitutae: 0.45	no support	no support	no support	no support
17m_Bin_60-contigs.fa	taxid assigned	based on 494/622 ORFs	1;131567;2;1783272;200795	1.00;0.97;0.94;0.66;0.62	Bacteria: 0.94	Chloroflexi: 0.62	no support	no support	no support	no support	no support
17m_Bin_61-contigs.fa	taxid assigned	based on 1850/1922 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;1.00;0.89;0.89;0.89	Bacteria: 1.00	Bacteroidetes: 0.89	no support	no support	no support	no support	no support
17m_Bin_62-contigs.fa	taxid assigned	based on 79/94 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.68;0.68;0.68;0.68;0.68;0.68;0.59;0.59	Viruses: 0.68	Uroviricota: 0.68	Caudoviricetes: 0.68	Caudovirales: 0.68	NA	NA	uncultured Caudovirales phage: 0.59
17m_Bin_63-contigs.fa	taxid assigned	based on 2304/2386 ORFs	1;131567;2;1224;28211	1.00;1.00;0.99;0.95;0.90	Bacteria: 0.99	Proteobacteria: 0.95	Alphaproteobacteria: 0.90	no support	no support	no support	no support
17m_Bin_64-contigs.fa	no taxid assigned	no hits to database
17m_Bin_65-contigs.fa	no taxid assigned	no hits to database
17m_Bin_66-contigs.fa	taxid assigned	based on 1/1 ORFs	1;131567;2;1783270;68336;976;200643;171549;185291;2030927	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Bacteroidetes: 1.00	Bacteroidia: 1.00	Bacteroidales: 1.00	NA	NA	Bacteroidales bacterium: 1.00
17m_Bin_67-contigs.fa	taxid assigned	based on 2320/2366 ORFs	1;131567;2;1783270;68336;976;1853228;1853229;563835;569836;1869212	1.00;1.00;1.00;0.99;0.99;0.99;0.95;0.32;0.32;0.31;0.31	Bacteria: 1.00	Bacteroidetes: 0.99	Chitinophagia: 0.95	Chitinophagales: 0.32	Chitinophagaceae: 0.32	NA	Chitinophagaceae bacterium: 0.31
17m_Bin_68-contigs.fa	taxid assigned	based on 1889/2084 ORFs	1;131567;2;1783270;68336;1134404	1.00;1.00;0.98;0.76;0.75;0.43	Bacteria: 0.98	Ignavibacteriae: 0.43	no support	no support	no support	no support	no support
17m_Bin_69-contigs.fa	taxid assigned	based on 1562/2157 ORFs	1;131567;2;1224	1.00;0.87;0.83;0.41	Bacteria: 0.83	Proteobacteria: 0.41	no support	no support	no support	no support	no support
17m_Bin_7-contigs.fa	no taxid assigned	no hits to database
17m_Bin_70-contigs.fa	taxid assigned	based on 2074/2173 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.98;0.79;0.78;0.70	Bacteria: 0.98	Bacteroidetes: 0.70	no support	no support	no support	no support	no support
17m_Bin_71-contigs.fa	taxid assigned	based on 4194/5086 ORFs	1;131567;2;2323;1783234;1783273	1.00;0.99;0.96;0.52;0.52;0.46	Bacteria: 0.96	no support	no support	no support	no support	no support	no support
17m_Bin_72-contigs.fa	no taxid assigned	no hits to database
17m_Bin_73-contigs.fa	taxid assigned	based on 435/521 ORFs	1;131567;2;1783257;74201	1.00;0.88;0.87;0.40;0.35	Bacteria: 0.87	Verrucomicrobia: 0.35	no support	no support	no support	no support	no support
17m_Bin_74-contigs.fa	taxid assigned	based on 904/2528 ORFs	1;131567;2759;33090;3041;2692248;75966;35460;35461;2511126;3071;1962113;1650286	1.00;0.99;0.87;0.80;0.79;0.78;0.72;0.70;0.70;0.64;0.44;0.31;0.31	Eukaryota: 0.87	Chlorophyta: 0.79	Trebouxiophyceae: 0.72	Chlorellales: 0.70	Chlorellaceae: 0.70	Chlorella: 0.44	Chlorella desiccata (nom. nud.): 0.31
17m_Bin_75-contigs.fa	no taxid assigned	no hits to database
17m_Bin_76-contigs.fa	taxid assigned	based on 1179/1753 ORFs	1;131567;2	1.00;0.69;0.62	Bacteria: 0.62	no support	no support	no support	no support	no support	no support
17m_Bin_77-contigs.fa	no taxid assigned	no hits to database
17m_Bin_78-contigs.fa	taxid assigned	based on 771/2801 ORFs	1;131567;2759;33090;3041;2692248;3166;2812636;3042;3051;3052	1.00;0.93;0.65;0.57;0.55;0.55;0.54;0.54;0.53;0.33;0.33	Eukaryota: 0.65	Chlorophyta: 0.55	Chlorophyceae: 0.54	Chlamydomonadales: 0.53	Chlamydomonadaceae: 0.33	Chlamydomonas: 0.33	no support
17m_Bin_79-contigs.fa	taxid assigned	based on 1325/2270 ORFs	1;131567;2	1.00;0.84;0.79	Bacteria: 0.79	no support	no support	no support	no support	no support	no support
17m_Bin_8-contigs.fa	taxid assigned	based on 3370/3586 ORFs	1;131567;2;1224;1236;135618;2202198;2304002	1.00;0.99;0.99;0.95;0.91;0.86;0.57;0.57	Bacteria: 0.99	Proteobacteria: 0.95	Gammaproteobacteria: 0.91	Methylococcales: 0.86	NA	NA	Methylococcales bacterium: 0.57
17m_Bin_80-contigs.fa	taxid assigned	based on 5/7 ORFs	1;131567;2;1224;28216;32003;32011;119067;2030816	1.00;1.00;1.00;0.51;0.43;0.35;0.35;0.35;0.35	Bacteria: 1.00	Proteobacteria: 0.51	Betaproteobacteria: 0.43	Nitrosomonadales: 0.35	Methylophilaceae: 0.35	NA	Methylophilaceae bacterium: 0.35
17m_Bin_81-contigs.fa	taxid assigned	based on 873/1149 ORFs	1;131567;2	1.00;0.79;0.75	Bacteria: 0.75	no support	no support	no support	no support	no support	no support
17m_Bin_82-contigs.fa	no taxid assigned	no hits to database
17m_Bin_83-contigs.fa	taxid assigned (1/2)	based on 8/59 ORFs	1;131567;2;1224;28216;80840;80864;665874;2626134;1977908	1.00;0.90;0.49;0.49;0.49;0.49;0.49;0.49;0.49;0.49	Bacteria: 0.49	Proteobacteria: 0.49	Betaproteobacteria: 0.49	Burkholderiales: 0.49	Comamonadaceae: 0.49	Limnohabitans: 0.49	Limnohabitans sp. JirII-31: 0.49
17m_Bin_83-contigs.fa	taxid assigned (2/2)	based on 8/59 ORFs	1;131567;2759;33154;33208	1.00;0.90;0.32;0.32;0.32	Eukaryota: 0.32	no support	no support	no support	no support	no support	no support
17m_Bin_84-contigs.fa	taxid assigned	based on 5/6 ORFs	1;131567;2;1783270;68336;976;200643;171549;185291;2030927	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Bacteroidetes: 1.00	Bacteroidia: 1.00	Bacteroidales: 1.00	NA	NA	Bacteroidales bacterium: 1.00
17m_Bin_85-contigs.fa	taxid assigned (1/2)	based on 4309/5258 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.40;0.40;0.40;0.40;0.40;0.40;0.39;0.39	Viruses: 0.40	Uroviricota: 0.40	Caudoviricetes: 0.40	Caudovirales: 0.40	NA	NA	uncultured Caudovirales phage: 0.39
17m_Bin_85-contigs.fa	taxid assigned (2/2)	based on 4309/5258 ORFs	1;131567;2	1.00;0.40;0.35	Bacteria: 0.35	no support	no support	no support	no support	no support	no support
17m_Bin_86-contigs.fa	taxid assigned	based on 7301/8121 ORFs	1;131567;2;1783270;68336;976;117743;200644	1.00;0.91;0.90;0.82;0.82;0.82;0.61;0.58	Bacteria: 0.90	Bacteroidetes: 0.82	Flavobacteriia: 0.61	Flavobacteriales: 0.58	no support	no support	no support
17m_Bin_87-contigs.fa	taxid assigned	based on 1402/1893 ORFs	1;131567;2;2323;1783234;1783273	1.00;0.93;0.88;0.61;0.61;0.60	Bacteria: 0.88	no support	no support	no support	no support	no support	no support
17m_Bin_88-contigs.fa	taxid assigned	based on 2801/3544 ORFs	1;131567;2	1.00;0.59;0.55	Bacteria: 0.55	no support	no support	no support	no support	no support	no support
17m_Bin_89-contigs.fa	no taxid assigned	no hits to database
17m_Bin_9-contigs.fa	no taxid assigned	no hits to database
17m_Bin_90-contigs.fa	taxid assigned	based on 22740/25690 ORFs	1;131567;2;1783257;74201	1.00;1.00;0.99;0.56;0.38	Bacteria: 0.99	Verrucomicrobia: 0.38	no support	no support	no support	no support	no support
17m_Bin_91-contigs.fa	taxid assigned	based on 262/717 ORFs	1;131567;2	1.00;0.57;0.41	Bacteria: 0.41	no support	no support	no support	no support	no support	no support
17m_Bin_92-contigs.fa	taxid assigned	based on 675/859 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.75;0.75;0.75;0.75;0.75;0.75;0.67;0.67	Viruses: 0.75	Uroviricota: 0.75	Caudoviricetes: 0.75	Caudovirales: 0.75	NA	NA	uncultured Caudovirales phage: 0.67
17m_Bin_93-contigs.fa	taxid assigned	based on 63/70 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75	Viruses: 0.75	Uroviricota: 0.75	Caudoviricetes: 0.75	Caudovirales: 0.75	NA	NA	uncultured Caudovirales phage: 0.75
17m_Bin_94-contigs.fa	taxid assigned	based on 1229/1453 ORFs	1;131567;2;1783270;68336;976	1.00;0.98;0.96;0.49;0.48;0.38	Bacteria: 0.96	Bacteroidetes: 0.38	no support	no support	no support	no support	no support
17m_Bin_95-contigs.fa	taxid assigned	based on 10/41 ORFs	1;131567;2;1224;68525;29547;213849;72294;2321108;2321114;1912871	1.00;0.63;0.63;0.36;0.31;0.31;0.31;0.31;0.31;0.31;0.31	Bacteria: 0.63	Proteobacteria: 0.36	Epsilonproteobacteria: 0.31	Campylobacterales: 0.31	Campylobacteraceae: 0.31	Malaciobacter: 0.31	Malaciobacter canalis: 0.31
17m_Bin_96-contigs.fa	taxid assigned	based on 70/177 ORFs	1;131567;2;1224	1.00;0.97;0.69;0.37	Bacteria: 0.69	Proteobacteria: 0.37	no support	no support	no support	no support	no support
